codigo_producto,demanda_total,caja_tipo_id,alto,ancho,largo,utilizacion_pallet,cantidad_cajas_pallet
BR0002,139211,a1c08078a73de9700accb1bfa9d293be,269.5,321.2,355.5,0.7048850249999999,36.0
BR0002,139211,a23eeef1c0cd8cfd40b780d65382034a,272.7,314.6,386.0,0.757056465,36.0
BR0002,139211,a81b2225c037d3a9acb4e700a03958ae,255.2,314.6,386.0,0.71019234,36.0
BR0002,139211,aaf392f3c544855a81cee5b4895b3983,281.6,310.2,380.0,0.7586338500000002,36.0
BR0002,139211,ab2be01db2336d90876b25f646f81b48,283.0,286.0,386.0,0.954008,48.0
BR0002,139211,ab2be01db2336d90876b25f646f81b48,283.0,314.6,386.0,0.7846393500000001,36.0
BR0002,139211,ab2be01db2336d90876b25f646f81b48,254.7,314.6,386.0,0.7088533649999998,36.0
BR0002,139211,b10375e57c7a7f209de7bf3aec5aa29f,268.0,314.6,386.0,0.7444701000000001,36.0
BR0002,139211,b4d42409ba0a801454f8f3bc60d94ec1,263.7,316.8,388.0,0.7416494516666666,36.0
BR0002,139211,b5ff628fcb5e9885b7d13c5dd1ddd441,286.0,282.0,380.0,0.9363466666666668,48.0
BR0002,139211,b5ff628fcb5e9885b7d13c5dd1ddd441,286.0,310.2,380.0,0.770081,36.0
BR0002,139211,bf05ab5b9fe071ca604f12617c73c3ec,283.8,286.0,386.0,0.9566128,48.0
BR0002,139211,bf05ab5b9fe071ca604f12617c73c3ec,283.8,314.6,386.0,0.7867817100000001,36.0
BR0002,139211,bf05ab5b9fe071ca604f12617c73c3ec,258.0,314.6,386.0,0.7176906000000001,36.0
BR0002,139211,c61dafed9b7d2c7f917d4debf65896c1,263.0,314.6,386.0,0.7310803500000002,36.0
BR0002,139211,cc0d190e9c91b2ee40868981c9f6d0f6,266.0,310.2,380.0,0.7180485,36.0
BR0002,139211,ce9d9f5685ddf0df230b3137826b5cde,281.6,286.0,386.0,0.9494496,48.0
BR0002,139211,ce9d9f5685ddf0df230b3137826b5cde,281.6,314.6,386.0,0.7808902200000001,36.0
BR0002,139211,ce9d9f5685ddf0df230b3137826b5cde,256.0,314.6,386.0,0.7123347000000001,36.0
BR0002,139211,ddc8f0c662924d5b7914ba35ddb1ebe4,275.0,323.4,355.5,0.72353009375,36.0
BR0002,139211,e205014ff79e36431f829f1fab46061c,273.0,288.0,388.0,0.9323592222222222,48.0
BR0002,139211,e205014ff79e36431f829f1fab46061c,273.0,316.8,388.0,0.7668498166666667,36.0
BR0002,139211,eb4895380ccaa410da0fefb6f12b197b,278.3,286.0,386.0,0.9387048,48.0
BR0002,139211,eb4895380ccaa410da0fefb6f12b197b,278.3,314.6,386.0,0.772052985,36.0
BR0002,139211,eb4895380ccaa410da0fefb6f12b197b,253.0,314.6,386.0,0.7043008500000001,36.0
BR0003,172506,0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,386.0,0.898656,72.0
BR0003,172506,0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,386.0,0.74357745,60.0
BR0003,172506,0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,386.0,0.7391142,54.0
BR0003,172506,116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,386.0,0.7766055000000002,60.0
BR0003,172506,161332db17a4c8bcba8a5651098cbe91,170.1,288.0,388.0,0.8900241833333333,72.0
BR0003,172506,1a3ffa8018de4637afcdd1e390e2602a,179.1,272.8,383.0,0.8756937349999999,72.0
BR0003,172506,1aef9680c5b131e489d3ac61e5ace43f,162.8,314.6,384.0,0.7673544,60.0
BR0003,172506,228ba4e5ea3c7574cbd9ce77434d4525,166.5,310.2,380.0,0.7653113541666666,60.0
BR0003,172506,27f597341f2223c1757e942d65f52be3,178.2,286.0,386.0,0.9191688,72.0
BR0003,172506,27f597341f2223c1757e942d65f52be3,162.0,314.6,386.0,0.7676790000000001,60.0
BR0003,172506,27f597341f2223c1757e942d65f52be3,178.2,314.6,386.0,0.7559852850000001,54.0
BR0003,172506,3bbb0a264f46985b05693bd22a6944d3,169.2,311.3,381.0,0.7816871999999999,60.0
BR0003,172506,48d2fa87ef6ac189e633680672b6132e,179.1,286.0,386.0,0.9235643999999998,72.0
BR0003,172506,48d2fa87ef6ac189e633680672b6132e,179.1,314.6,386.0,0.7596005175,54.0
BR0003,172506,4f08f853cf7f9be28571df66a50bc322,164.0,288.0,388.0,0.9554211111111112,80.0
BR0003,172506,519a80871f454928779db9ed3e039e2b,167.0,310.2,380.0,0.767479375,60.0
BR0003,172506,55b52b97c05b19dbbbefa191622fe36a,179.0,286.0,386.0,0.923076,72.0
BR0003,172506,55b52b97c05b19dbbbefa191622fe36a,161.1,314.6,386.0,0.763662075,60.0
BR0003,172506,55b52b97c05b19dbbbefa191622fe36a,179.0,314.6,386.0,0.7591988250000001,54.0
BR0003,172506,5de73c5764aabd7851aff9fdd3125d98,170.0,285.0,385.0,0.9710416666666668,80.0
BR0003,172506,5de73c5764aabd7851aff9fdd3125d98,170.0,313.5,385.0,0.798640625,60.0
BR0003,172506,5de73c5764aabd7851aff9fdd3125d98,153.0,313.5,385.0,0.7955348003472222,66.0
BR0003,172506,614801e8bbdec32546c0d92055dfb596,174.6,288.0,388.0,0.9122624333333332,72.0
BR0003,172506,6317bf81cd9d3fe0f209963e7fd234f7,172.0,282.0,380.0,0.86359,72.0
BR0003,172506,6317bf81cd9d3fe0f209963e7fd234f7,172.0,310.2,380.0,0.710243625,54.0
BR0003,172506,631adf6ff70b5781bcd77a8f20a140e0,172.8,286.0,386.0,0.8927952000000001,72.0
BR0003,172506,631adf6ff70b5781bcd77a8f20a140e0,172.8,314.6,386.0,0.73429389,54.0
BR0003,172506,67894c5a8355ca9b7e57b96362fa45f1,169.0,288.0,388.0,0.9828757407407408,80.0
BR0003,172506,6d3b65a1af8cc152d64aed67c4b13230,171.9,285.0,383.0,0.8786906875,72.0
BR0003,172506,6d3b65a1af8cc152d64aed67c4b13230,171.9,313.5,383.0,0.7226858578124999,54.0
BR0003,172506,7a36a62f118b7544b9313b676a30ea35,179.1,288.0,388.0,0.9345006833333334,72.0
BR0003,172506,8850d576186653964c356b848cd2153a,174.6,286.0,386.0,0.9015864,72.0
BR0003,172506,8850d576186653964c356b848cd2153a,174.6,314.6,386.0,0.741524355,54.0
BR0003,172506,8f61ca662a88d3f0432d0d6a0cfbf2ee,179.0,272.8,383.0,0.87523065,72.0
BR0003,172506,952d7cb277c22fee189451276b46d536,179.0,288.0,388.0,0.9340065,72.0
BR0003,172506,9a88ed4806deaa5c9b3abac82886d23a,165.6,314.6,386.0,0.7837467000000001,60.0
BR0003,172506,9bad717e71278467a7e45ca1001c12ee,179.0,286.0,384.0,0.918414,72.0
BR0003,172506,9bad717e71278467a7e45ca1001c12ee,161.1,314.6,384.0,0.7598051958333334,60.0
BR0003,172506,9bad717e71278467a7e45ca1001c12ee,179.0,314.6,384.0,0.7553644875000001,54.0
BR0003,172506,a12aea41ad9864b83129274495d5d5b2,165.6,288.0,388.0,0.9642065925925926,80.0
BR0003,172506,a864dfb999785d464e7867269d6489cb,175.0,282.0,380.0,0.877825,72.0
BR0003,172506,a864dfb999785d464e7867269d6489cb,157.5,310.2,380.0,0.7262869791666666,60.0
BR0003,172506,a864dfb999785d464e7867269d6489cb,175.0,310.2,380.0,0.7219509375,54.0
BR0003,172506,ad02b3d41b4467a5a65a742951a80e72,171.0,286.0,386.0,0.884004,72.0
BR0003,172506,ad02b3d41b4467a5a65a742951a80e72,153.9,314.6,386.0,0.731526675,60.0
BR0003,172506,ad02b3d41b4467a5a65a742951a80e72,171.0,314.6,386.0,0.7270634250000001,54.0
BR0003,172506,bbc4a9c702728931b676523ffd513a75,179.0,284.0,384.0,0.9122085,72.0
BR0003,172506,bbc4a9c702728931b676523ffd513a75,161.1,312.4,384.0,0.7546555611111111,60.0
BR0003,172506,bbc4a9c702728931b676523ffd513a75,179.0,312.4,384.0,0.7502449499999999,54.0
BR0003,172506,bdfc62c15432bf98daa6314e01c97f4b,162.9,310.2,380.0,0.7497016041666666,60.0
BR0003,172506,bfcb33e665554321d0a93ce891eadb54,174.9,286.0,386.0,0.9030516,72.0
BR0003,172506,bfcb33e665554321d0a93ce891eadb54,159.0,314.6,386.0,0.7542892500000001,60.0
BR0003,172506,bfcb33e665554321d0a93ce891eadb54,174.9,314.6,386.0,0.7427294325000001,54.0
BR0003,172506,cb9988b0557e22e3abc2bbe0a56967d0,169.0,286.0,386.0,0.9713733333333332,80.0
BR0003,172506,cb9988b0557e22e3abc2bbe0a56967d0,169.0,314.6,386.0,0.7989217500000001,60.0
BR0003,172506,cb9988b0557e22e3abc2bbe0a56967d0,152.1,314.6,386.0,0.7958421075000002,66.0
BR0003,172506,ceda63d824383fb94ca5e9bd08701d70,179.3,286.0,384.0,0.9198718,72.0
BR0003,172506,ceda63d824383fb94ca5e9bd08701d70,163.0,314.6,384.0,0.7682425416666668,60.0
BR0003,172506,ceda63d824383fb94ca5e9bd08701d70,179.3,314.6,384.0,0.7565634787500001,54.0
BR0003,172506,cf4c068dfec055bf302e658d71c9c942,172.8,282.0,380.0,0.8673860000000001,72.0
BR0003,172506,cf4c068dfec055bf302e658d71c9c942,172.8,310.2,380.0,0.7133655750000001,54.0
BR0003,172506,e740f34d87ef8ba88af8bc4375aaebab,167.0,286.0,384.0,0.9556688888888888,80.0
BR0003,172506,e740f34d87ef8ba88af8bc4375aaebab,167.0,314.6,384.0,0.786005375,60.0
BR0003,172506,e86f3262de6efa8372f7a6e317b74e6b,158.4,314.6,386.0,0.7516113000000001,60.0
BR0003,172506,ec50ec2078db5c1fbf57db09049b95f3,173.8,282.0,380.0,0.8721310000000001,72.0
BR0003,172506,ec50ec2078db5c1fbf57db09049b95f3,158.0,310.2,380.0,0.728455,60.0
BR0003,172506,ec50ec2078db5c1fbf57db09049b95f3,173.8,310.2,380.0,0.7172680125,54.0
BR0003,172506,f152ca1c81c447e9f47aac4e934dc6fc,179.3,282.0,380.0,0.8982285000000001,72.0
BR0003,172506,f152ca1c81c447e9f47aac4e934dc6fc,163.0,310.2,380.0,0.7501352083333334,60.0
BR0003,172506,f152ca1c81c447e9f47aac4e934dc6fc,179.3,310.2,380.0,0.7387314187499999,54.0
BR0003,172506,f324c5af11a778e41d0ca8572b5187bb,165.6,314.6,384.0,0.7797883833333333,60.0
BR0003,172506,fe7802fb3f92b710413a4de88233a3f7,174.0,288.0,388.0,0.9092973333333332,72.0
BR0004,271715,125888817c4da192ce9335454b8d4432,243.9,309.1,379.0,0.7660280252430556,42.0
BR0004,271715,1333ec917a8a6111a3fac88649307892,240.9,287.0,380.0,0.941815875,56.0
BR0004,271715,1333ec917a8a6111a3fac88649307892,240.9,315.7,380.0,0.7746197739583334,42.0
BR0004,271715,1333ec917a8a6111a3fac88649307892,219.0,315.7,380.0,0.7070064895833333,42.0
BR0004,271715,1e68edd4dd3edf793634e204ec225c3b,236.5,310.2,380.0,0.7481839895833333,42.0
BR0004,271715,1f3654aef5539d7393e1c6a4a8be552f,226.6,313.5,383.0,0.7311174135416666,42.0
BR0004,271715,27cfee279bf2517d910cfab7c0b51213,224.4,314.6,386.0,0.73233006,42.0
BR0004,271715,3249c6671a2e400c91ae940376aa4946,241.2,288.0,388.0,0.9655244148148148,56.0
BR0004,271715,3249c6671a2e400c91ae940376aa4946,241.2,316.8,388.0,0.7941276311111111,42.0
BR0004,271715,3665e3bea9deb6de2f6ad8e308473be4,233.2,310.2,380.0,0.7381677333333334,42.0
BR0004,271715,3ee40e049bab5e95db9b552be527cd7d,234.9,310.2,380.0,0.7433276229166665,42.0
BR0004,271715,414d4cf5c1bc8a346f7e4445ede7acbd,229.0,314.6,386.0,0.7467017250000001,42.0
BR0004,271715,48d2fa87ef6ac189e633680672b6132e,218.9,314.6,386.0,0.7151465475000001,42.0
BR0004,271715,4910b652fb2cf1c609d243a1e78d1919,238.7,286.0,386.0,0.9447284,56.0
BR0004,271715,4910b652fb2cf1c609d243a1e78d1919,238.7,314.6,386.0,0.7770071925,42.0
BR0004,271715,4910b652fb2cf1c609d243a1e78d1919,217.0,314.6,386.0,0.7092104250000001,42.0
BR0004,271715,4e4ab9c5dd0e741b2d59dd243d6a270a,226.0,313.5,383.0,0.7292633541666667,42.0
BR0004,271715,5229dfb764d843b66341f7ca5cdec3dd,235.4,288.0,388.0,0.9432312555555556,56.0
BR0004,271715,5229dfb764d843b66341f7ca5cdec3dd,214.0,316.8,388.0,0.8093020444444444,48.0
BR0004,271715,5229dfb764d843b66341f7ca5cdec3dd,235.4,316.8,388.0,0.7757918816666667,42.0
BR0004,271715,537ef1ac28efdb45dee0d50d3e1f8274,225.9,310.2,380.0,0.7160105604166666,42.0
BR0004,271715,5914abeae491eab8612131985b15994f,239.0,286.0,386.0,0.945868,56.0
BR0004,271715,5914abeae491eab8612131985b15994f,239.0,314.6,386.0,0.7779444750000001,42.0
BR0004,271715,600cd59259a79d7fa6a1bffb6451bb8a,240.9,286.0,386.0,0.9530854666666668,56.0
BR0004,271715,600cd59259a79d7fa6a1bffb6451bb8a,240.9,314.6,386.0,0.7838805975000002,42.0
BR0004,271715,600cd59259a79d7fa6a1bffb6451bb8a,219.0,314.6,386.0,0.7154589750000001,42.0
BR0004,271715,614801e8bbdec32546c0d92055dfb596,213.4,316.8,388.0,0.8071342711111112,48.0
BR0004,271715,63849e2a342c002e41cdca735b7ffa35,229.0,311.3,381.0,0.7297782843749999,42.0
BR0004,271715,6bd5fa9e984e7243519003fc969aa30d,244.0,286.0,386.0,0.9648613333333332,56.0
BR0004,271715,6bd5fa9e984e7243519003fc969aa30d,244.0,314.6,386.0,0.7935658500000001,42.0
BR0004,271715,6bd5fa9e984e7243519003fc969aa30d,219.6,314.6,386.0,0.71733354,42.0
BR0004,271715,6e24cdcd39a5b66463bacc58cc283eb7,227.0,316.8,388.0,0.7492366583333334,42.0
BR0004,271715,72188210fb21e6ddf6d4aba9a9301c48,239.0,288.0,388.0,0.9570683888888888,56.0
BR0004,271715,72188210fb21e6ddf6d4aba9a9301c48,239.0,316.8,388.0,0.7871726916666666,42.0
BR0004,271715,72188210fb21e6ddf6d4aba9a9301c48,215.1,316.8,388.0,0.7116167586111112,42.0
BR0004,271715,746ba2b15e87d0070b74ecc07f6ca350,229.0,316.8,388.0,0.7555593305555555,42.0
BR0004,271715,79637c70988d89fe3abe191b59c1ed0c,240.9,288.0,388.0,0.9643713203703704,56.0
BR0004,271715,79637c70988d89fe3abe191b59c1ed0c,240.9,316.8,388.0,0.7931792302777779,42.0
BR0004,271715,79637c70988d89fe3abe191b59c1ed0c,219.0,316.8,388.0,0.7239459694444443,42.0
BR0004,271715,7a36a62f118b7544b9313b676a30ea35,218.9,316.8,388.0,0.7236298358333333,42.0
BR0004,271715,8044f4664ac51a293ecacbd7a3d0fb38,231.0,310.2,380.0,0.7314902291666666,42.0
BR0004,271715,9c72b7ef9f82b991ef05900066e9dc1b,243.9,310.2,380.0,0.7706446854166665,42.0
BR0004,271715,a053806f0b23db27a17e90bf971c8a62,245.7,286.0,386.0,0.9713190666666668,56.0
BR0004,271715,a053806f0b23db27a17e90bf971c8a62,245.7,314.6,386.0,0.7988771175,42.0
BR0004,271715,a1c08078a73de9700accb1bfa9d293be,245.0,321.2,355.5,0.750280125,42.0
BR0004,271715,a555028b9dc4a080d444d0af6464279d,221.1,314.6,386.0,0.7220199525,42.0
BR0004,271715,a699f7e10a026261e599215bbbee0cbc,222.2,310.2,380.0,0.7047802124999999,42.0
BR0004,271715,a81b2225c037d3a9acb4e700a03958ae,232.0,314.6,386.0,0.75607455,42.0
BR0004,271715,aaf392f3c544855a81cee5b4895b3983,230.4,310.2,380.0,0.7296690916666666,42.0
BR0004,271715,ac8b5267c6be652bd0aff43408408e79,229.9,316.8,388.0,0.7584045330555557,42.0
BR0004,271715,ad99ed562d5d808977b10fa512bfde8b,235.4,314.6,386.0,0.7666970850000001,42.0
BR0004,271715,b10375e57c7a7f209de7bf3aec5aa29f,241.2,286.0,386.0,0.9542250666666668,56.0
BR0004,271715,b10375e57c7a7f209de7bf3aec5aa29f,241.2,314.6,386.0,0.7848178800000001,42.0
BR0004,271715,bdefb2124af27fa9ca0fa5d293a18aa4,229.9,314.6,386.0,0.7495135725000002,42.0
BR0004,271715,be032c6684b548fff0bd0e094da34f35,232.1,313.5,383.0,0.7481129578125,42.0
BR0004,271715,beea47cc5f637c6fde9604c5cdd6c572,235.4,315.7,387.0,0.7712379222916667,42.0
BR0004,271715,bf05ab5b9fe071ca604f12617c73c3ec,232.2,314.6,386.0,0.756699405,42.0
BR0004,271715,c61dafed9b7d2c7f917d4debf65896c1,236.7,314.6,386.0,0.7707586425,42.0
BR0004,271715,cc0d190e9c91b2ee40868981c9f6d0f6,239.4,310.2,380.0,0.7569861541666667,42.0
BR0004,271715,ce9d9f5685ddf0df230b3137826b5cde,230.4,314.6,386.0,0.7510757100000001,42.0
BR0004,271715,d6e2cbc227acca3455d02367e9bd0b2b,235.4,323.4,355.5,0.7268304064583334,42.0
BR0004,271715,e205014ff79e36431f829f1fab46061c,245.7,288.0,388.0,0.9828208314814814,56.0
BR0004,271715,e205014ff79e36431f829f1fab46061c,245.7,316.8,388.0,0.8083536436111111,42.0
BR0004,271715,eb4895380ccaa410da0fefb6f12b197b,227.7,314.6,386.0,0.7426401675000001,42.0
BR0005,7586,0835ff365412a67b720a19713ec250f3,278.0,286.0,386.0,0.937728,48.0
BR0005,7586,125888817c4da192ce9335454b8d4432,271.0,281.0,379.0,0.8835810833333333,48.0
BR0005,7586,125888817c4da192ce9335454b8d4432,243.9,309.1,379.0,0.7660280252430556,42.0
BR0005,7586,125888817c4da192ce9335454b8d4432,271.0,309.1,379.0,0.7266771229166668,36.0
BR0005,7586,170f5916eaeb0e271ae012eedb1ad645,268.2,286.0,386.0,0.9058192,48.0
BR0005,7586,2060590a59a5c59ff1bb32dbffe1028b,259.2,286.0,386.0,0.8765151999999999,48.0
BR0005,7586,3249c6671a2e400c91ae940376aa4946,268.0,288.0,388.0,0.9158864444444444,48.0
BR0005,7586,3479d784dc4ed4c42784cabde22ac149,272.8,272.8,383.0,0.8730695866666668,48.0
BR0005,7586,3ee40e049bab5e95db9b552be527cd7d,261.0,282.0,380.0,0.8572633333333334,48.0
BR0005,7586,3ee40e049bab5e95db9b552be527cd7d,261.0,310.2,380.0,0.705040375,36.0
BR0005,7586,3f4b03b56bb388655f2cb1495b69f5d7,278.0,288.0,388.0,0.948832,48.0
BR0005,7586,3f4b03b56bb388655f2cb1495b69f5d7,250.2,288.0,388.0,0.8572433555555554,48.0
BR0005,7586,3f4b03b56bb388655f2cb1495b69f5d7,278.0,259.2,388.0,0.8571327999999999,48.0
BR0005,7586,3f4b03b56bb388655f2cb1495b69f5d7,278.0,288.0,349.2,0.8563328,48.0
BR0005,7586,4e08f8e3d25dca0ebe2ef18b5cff3f24,274.5,282.0,380.0,0.8999683333333334,48.0
BR0005,7586,4e08f8e3d25dca0ebe2ef18b5cff3f24,274.5,310.2,380.0,0.7401623125,36.0
BR0005,7586,537ef1ac28efdb45dee0d50d3e1f8274,276.1,282.0,380.0,0.9050296666666668,48.0
BR0005,7586,537ef1ac28efdb45dee0d50d3e1f8274,276.1,310.2,380.0,0.7443249125,36.0
BR0005,7586,584c93c412f45cd05fb6c4c753038aa1,260.1,285.0,379.0,0.8609812638888888,48.0
BR0005,7586,584c93c412f45cd05fb6c4c753038aa1,260.1,313.5,379.0,0.7081206072916667,36.0
BR0005,7586,5914abeae491eab8612131985b15994f,262.9,286.0,386.0,0.8885623999999999,48.0
BR0005,7586,6bd5fa9e984e7243519003fc969aa30d,268.4,286.0,386.0,0.9064704,48.0
BR0005,7586,6d3c3bcdfc4034e3424078243e7668a1,257.4,286.0,386.0,0.8706543999999999,48.0
BR0005,7586,72188210fb21e6ddf6d4aba9a9301c48,262.9,288.0,388.0,0.899084211111111,48.0
BR0005,7586,746ba2b15e87d0070b74ecc07f6ca350,251.9,288.0,388.0,0.8628441,48.0
BR0005,7586,8ff369b05ce8c21076793bc345e6ec1e,268.0,272.8,383.0,0.8582508666666667,48.0
BR0005,7586,9c72b7ef9f82b991ef05900066e9dc1b,271.0,282.0,380.0,0.8888966666666667,48.0
BR0005,7586,9c72b7ef9f82b991ef05900066e9dc1b,243.9,310.2,380.0,0.7706446854166665,42.0
BR0005,7586,9c72b7ef9f82b991ef05900066e9dc1b,271.0,310.2,380.0,0.731056625,36.0
BR0005,7586,9d44d480026dfab07731a73d1d0c6539,254.7,288.0,388.0,0.8720688555555555,48.0
BR0005,7586,a053806f0b23db27a17e90bf971c8a62,273.0,286.0,386.0,0.921448,48.0
BR0005,7586,a23eeef1c0cd8cfd40b780d65382034a,272.7,286.0,386.0,0.9204712,48.0
BR0005,7586,a81b2225c037d3a9acb4e700a03958ae,255.2,286.0,386.0,0.8634911999999999,48.0
BR0005,7586,ab2be01db2336d90876b25f646f81b48,254.7,286.0,386.0,0.8618631999999999,48.0
BR0005,7586,b10375e57c7a7f209de7bf3aec5aa29f,268.0,286.0,386.0,0.905168,48.0
BR0005,7586,b4d42409ba0a801454f8f3bc60d94ec1,263.7,288.0,388.0,0.9017198555555554,48.0
BR0005,7586,bf05ab5b9fe071ca604f12617c73c3ec,258.0,286.0,386.0,0.872608,48.0
BR0005,7586,c61dafed9b7d2c7f917d4debf65896c1,263.0,286.0,386.0,0.888888,48.0
BR0005,7586,cc0d190e9c91b2ee40868981c9f6d0f6,266.0,282.0,380.0,0.87308,48.0
BR0005,7586,cc0d190e9c91b2ee40868981c9f6d0f6,239.4,310.2,380.0,0.7569861541666667,42.0
BR0005,7586,cc0d190e9c91b2ee40868981c9f6d0f6,266.0,310.2,380.0,0.7180485,36.0
BR0005,7586,ce9d9f5685ddf0df230b3137826b5cde,256.0,286.0,386.0,0.866096,48.0
BR0005,7586,d85b31778b741c8bdb462d9f332e56d2,268.4,272.8,383.0,0.8594857599999999,48.0
