codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0006,5,390.0,292.0,315.0
BR0006,5,396.0,295.0,296.0
BR0006,5,400.0,300.0,311.0
BR0006,5,400.0,300.0,290.0
BR0006,5,398.0,297.0,293.0
BR0006,5,400.0,300.0,301.0
BR0006,5,400.0,300.0,316.0
BR0007,5,396.0,295.0,328.0
BR0007,5,396.0,295.0,313.0
BR0007,5,400.0,300.0,311.0
BR0007,5,400.0,300.0,301.0
BR0007,5,400.0,298.0,326.0
BR0007,5,400.0,300.0,316.0
BR0008,5,400.0,300.0,194.0
BR0008,5,390.0,292.0,211.0
BR0008,5,396.0,295.0,194.0
BR0008,5,398.0,297.0,194.0
BR0008,5,390.0,292.0,212.0
BR0008,5,398.0,297.0,199.0
BR0008,5,400.0,298.0,204.0
BR0008,5,396.0,295.0,209.0
BR0008,5,396.0,295.0,211.0
BR0008,5,400.0,300.0,204.0
BR0008,5,390.0,292.0,202.0
BR0008,5,396.0,295.0,204.0
BR0008,5,400.0,300.0,199.0
BR0008,5,398.0,297.0,209.0
BR0008,5,396.0,295.0,202.0
BR0008,5,393.0,294.0,201.0
BR0008,5,398.0,297.0,204.0
BR0009,5,390.0,292.0,195.0
BR0009,5,400.0,300.0,194.0
BR0009,5,396.0,295.0,194.0
BR0009,5,398.0,297.0,194.0
BR0009,5,391.0,292.0,198.0
BR0009,5,398.0,297.0,189.0
BR0009,5,398.0,297.0,199.0
BR0009,5,400.0,298.0,204.0
BR0009,5,400.0,300.0,204.0
BR0009,5,400.0,300.0,188.0
BR0009,5,390.0,292.0,202.0
BR0009,5,396.0,295.0,204.0
BR0009,5,394.0,295.0,194.0
BR0009,5,400.0,300.0,199.0
BR0009,5,396.0,295.0,189.0
BR0009,5,396.0,295.0,202.0
BR0009,5,393.0,294.0,201.0
BR0009,5,398.0,297.0,204.0
BR0010,5,394.0,295.0,177.0
BR0010,5,390.0,292.0,182.0
BR0010,5,400.0,300.0,183.0
BR0010,5,394.0,295.0,189.0
BR0010,5,398.0,297.0,179.0
BR0010,5,394.0,293.0,189.0
BR0010,5,398.0,297.0,189.0
BR0010,5,400.0,300.0,173.0
BR0010,5,396.0,295.0,181.0
BR0010,5,396.0,295.0,179.0
BR0010,5,400.0,300.0,188.0
BR0010,5,398.0,297.0,184.0
BR0010,5,400.0,300.0,183.0
BR0010,5,396.0,295.0,184.0
BR0010,5,398.0,297.0,174.0
BR0010,5,396.0,295.0,174.0
BR0010,5,395.0,294.0,180.0
BR0010,5,396.0,295.0,189.0
BR0010,5,400.0,298.0,182.0
BR0010,5,400.0,300.0,178.0
BR0010,5,390.0,292.0,185.0
BR0011,5,400.0,300.0,296.0
BR0011,5,396.0,295.0,308.0
BR0011,5,398.0,297.0,303.0
BR0011,5,396.0,295.0,298.0
BR0011,5,396.0,295.0,313.0
BR0011,5,390.0,292.0,315.0
BR0011,5,400.0,300.0,311.0
BR0011,5,400.0,300.0,290.0
BR0011,5,398.0,297.0,293.0
BR0011,5,400.0,300.0,301.0
BR0011,5,400.0,300.0,316.0
BR0012,5,400.0,299.0,234.0
BR0012,5,398.0,297.0,237.0
BR0012,5,396.0,295.0,227.0
BR0012,5,398.0,297.0,229.0
BR0012,5,398.0,297.0,239.0
BR0012,5,396.0,295.0,229.0
BR0012,5,400.0,300.0,245.0
BR0012,5,390.0,296.0,229.0
BR0012,5,396.0,295.0,224.0
BR0012,5,400.0,300.0,229.0
BR0012,5,400.0,300.0,224.0
BR0012,5,396.0,295.0,242.0
BR0012,5,396.0,295.0,239.0
BR0012,5,391.0,292.0,239.0
BR0012,5,393.0,294.0,236.0
BR0012,5,398.0,297.0,224.0
BR0012,5,397.0,296.0,224.0
BR0012,5,400.0,300.0,234.0
BR0012,5,400.0,299.0,224.0
BR0013,5,396.0,295.0,249.0
BR0013,5,400.0,300.0,250.0
BR0013,5,398.0,297.0,249.0
BR0013,5,398.0,297.0,239.0
BR0013,5,400.0,300.0,245.0
BR0013,5,400.0,298.0,255.0
BR0013,5,396.0,295.0,242.0
BR0013,5,400.0,300.0,255.0
BR0013,5,396.0,295.0,254.0
BR0013,5,400.0,300.0,234.0
BR0014,5,390.0,292.0,266.0
BR0014,5,390.0,292.0,261.0
BR0014,5,396.0,295.0,273.0
BR0014,5,396.0,295.0,266.0
BR0014,5,400.0,299.0,260.0
BR0014,5,390.0,292.0,271.0
BR0014,5,396.0,295.0,268.0
BR0014,5,400.0,300.0,250.0
BR0014,5,405.0,300.0,265.0
BR0014,5,400.0,300.0,270.0
BR0014,5,400.0,300.0,260.0
BR0014,5,396.0,295.0,263.0
BR0014,5,400.0,298.0,255.0
BR0014,5,390.0,292.0,276.0
BR0014,5,400.0,300.0,265.0
BR0014,5,400.0,300.0,255.0
BR0014,5,400.0,301.0,267.0
BR0014,5,398.0,297.0,278.0
BR0014,5,396.0,295.0,254.0
BR0014,5,396.0,295.0,278.0
BR0015,5,390.0,292.0,266.0
BR0015,5,390.0,292.0,261.0
BR0015,5,396.0,295.0,273.0
BR0015,5,396.0,295.0,266.0
BR0015,5,400.0,299.0,260.0
BR0015,5,390.0,292.0,271.0
BR0015,5,396.0,295.0,268.0
BR0015,5,400.0,300.0,250.0
BR0015,5,405.0,300.0,265.0
BR0015,5,400.0,300.0,270.0
BR0015,5,400.0,300.0,260.0
BR0015,5,396.0,295.0,263.0
BR0015,5,400.0,298.0,255.0
BR0015,5,390.0,292.0,276.0
BR0015,5,400.0,300.0,265.0
BR0015,5,400.0,300.0,255.0
BR0015,5,400.0,301.0,267.0
BR0015,5,398.0,297.0,278.0
BR0015,5,396.0,295.0,254.0
BR0015,5,396.0,295.0,278.0
BR0016,5,390.0,292.0,266.0
BR0016,5,390.0,292.0,261.0
BR0016,5,396.0,295.0,273.0
BR0016,5,396.0,295.0,266.0
BR0016,5,400.0,299.0,260.0
BR0016,5,390.0,292.0,271.0
BR0016,5,396.0,295.0,268.0
BR0016,5,400.0,300.0,250.0
BR0016,5,405.0,300.0,265.0
BR0016,5,400.0,300.0,270.0
BR0016,5,400.0,300.0,260.0
BR0016,5,396.0,295.0,263.0
BR0016,5,400.0,298.0,255.0
BR0016,5,390.0,292.0,276.0
BR0016,5,400.0,300.0,265.0
BR0016,5,400.0,300.0,255.0
BR0016,5,400.0,301.0,267.0
BR0016,5,398.0,297.0,278.0
BR0016,5,396.0,295.0,254.0
BR0016,5,396.0,295.0,278.0
BR0017,5,396.0,295.0,249.0
BR0017,5,400.0,300.0,250.0
BR0017,5,398.0,297.0,249.0
BR0017,5,398.0,297.0,239.0
BR0017,5,400.0,300.0,245.0
BR0017,5,400.0,298.0,255.0
BR0017,5,396.0,295.0,242.0
BR0017,5,400.0,300.0,255.0
BR0017,5,396.0,295.0,254.0
BR0017,5,400.0,300.0,234.0
BR0018,5,400.0,300.0,296.0
BR0018,5,396.0,295.0,308.0
BR0018,5,398.0,297.0,303.0
BR0018,5,396.0,295.0,298.0
BR0018,5,396.0,295.0,313.0
BR0018,5,390.0,292.0,315.0
BR0018,5,400.0,300.0,311.0
BR0018,5,400.0,300.0,301.0
BR0018,5,400.0,298.0,326.0
BR0018,5,400.0,300.0,316.0
BR0019,5,400.0,265.0,280.0
BR0019,5,400.0,265.0,275.0
BR0019,5,400.0,265.0,270.0
BR0019,5,403.0,265.0,270.0
BR0019,5,389.0,290.0,281.0
BR0019,5,403.0,265.0,275.0
BR0019,5,400.0,265.0,296.0
BR0019,5,400.0,265.0,285.0
BR0020,5,393.0,258.0,234.0
BR0020,5,390.0,262.0,228.0
BR0020,5,400.0,265.0,224.0
BR0020,5,400.0,265.0,229.0
BR0020,5,400.0,265.0,219.0
BR0020,5,400.0,265.0,234.0
BR0020,5,400.0,265.0,214.0
BR0020,5,400.0,255.0,224.0
BR0020,5,393.0,258.0,224.0
BR0021,5,389.0,256.0,217.0
BR0021,5,390.0,262.0,228.0
BR0021,5,393.0,258.0,209.0
BR0021,5,400.0,265.0,224.0
BR0021,5,400.0,265.0,219.0
BR0021,5,400.0,265.0,204.0
BR0021,5,389.0,256.0,222.0
BR0021,5,393.0,258.0,219.0
BR0021,5,393.0,258.0,214.0
BR0021,5,400.0,265.0,214.0
BR0021,5,400.0,255.0,224.0
BR0021,5,393.0,258.0,224.0
BR0021,5,400.0,265.0,209.0
BR0022,5,389.0,256.0,261.0
BR0022,5,400.0,265.0,255.0
BR0022,5,393.0,258.0,254.0
BR0022,5,393.0,258.0,263.0
BR0022,5,400.0,265.0,260.0
BR0022,5,393.0,258.0,258.0
BR0022,5,400.0,265.0,240.0
BR0022,5,390.0,262.0,255.0
BR0022,5,400.0,265.0,250.0
BR0022,5,403.0,265.0,260.0
BR0022,5,400.0,265.0,245.0
BR0022,5,400.0,265.0,240.0
BR0023,5,393.0,258.0,204.0
BR0023,5,400.0,265.0,194.0
BR0023,5,400.0,265.0,204.0
BR0023,5,393.0,258.0,189.0
BR0023,5,393.0,258.0,194.0
BR0023,5,400.0,265.0,183.0
BR0023,5,393.0,258.0,199.0
BR0024,5,389.0,256.0,261.0
BR0024,5,400.0,265.0,265.0
BR0024,5,400.0,265.0,255.0
BR0024,5,393.0,258.0,268.0
BR0024,5,393.0,258.0,263.0
BR0024,5,400.0,265.0,260.0
BR0024,5,393.0,258.0,258.0
BR0024,5,390.0,262.0,255.0
BR0024,5,400.0,265.0,250.0
BR0024,5,403.0,265.0,260.0
BR0024,5,400.0,265.0,245.0
BR0025,5,390.0,292.0,195.0
BR0025,5,400.0,300.0,194.0
BR0025,5,396.0,295.0,194.0
BR0025,5,398.0,297.0,194.0
BR0025,5,391.0,292.0,198.0
BR0025,5,398.0,297.0,189.0
BR0025,5,398.0,297.0,199.0
BR0025,5,400.0,298.0,204.0
BR0025,5,400.0,300.0,204.0
BR0025,5,400.0,300.0,188.0
BR0025,5,390.0,292.0,202.0
BR0025,5,396.0,295.0,204.0
BR0025,5,394.0,295.0,194.0
BR0025,5,400.0,300.0,199.0
BR0025,5,396.0,295.0,189.0
BR0025,5,396.0,295.0,202.0
BR0025,5,393.0,294.0,201.0
BR0025,5,398.0,297.0,204.0
BR0026,5,400.0,299.0,234.0
BR0026,5,398.0,297.0,237.0
BR0026,5,396.0,295.0,249.0
BR0026,5,400.0,300.0,250.0
BR0026,5,398.0,297.0,249.0
BR0026,5,398.0,297.0,229.0
BR0026,5,398.0,297.0,239.0
BR0026,5,400.0,300.0,245.0
BR0026,5,400.0,300.0,229.0
BR0026,5,396.0,295.0,242.0
BR0026,5,396.0,295.0,239.0
BR0026,5,391.0,292.0,239.0
BR0026,5,393.0,294.0,236.0
BR0026,5,400.0,300.0,234.0
BR0027,5,390.0,292.0,195.0
BR0027,5,400.0,300.0,194.0
BR0027,5,390.0,292.0,191.0
BR0027,5,400.0,300.0,183.0
BR0027,5,394.0,295.0,189.0
BR0027,5,396.0,295.0,194.0
BR0027,5,398.0,297.0,194.0
BR0027,5,398.0,297.0,179.0
BR0027,5,394.0,293.0,189.0
BR0027,5,391.0,292.0,198.0
BR0027,5,398.0,297.0,189.0
BR0027,5,396.0,295.0,181.0
BR0027,5,400.0,300.0,188.0
BR0027,5,398.0,297.0,184.0
BR0027,5,400.0,300.0,183.0
BR0027,5,396.0,295.0,184.0
BR0027,5,394.0,295.0,194.0
BR0027,5,396.0,295.0,189.0
BR0027,5,400.0,298.0,182.0
BR0027,5,400.0,300.0,178.0
BR0028,5,400.0,299.0,234.0
BR0028,5,398.0,297.0,237.0
BR0028,5,396.0,295.0,227.0
BR0028,5,398.0,297.0,229.0
BR0028,5,398.0,297.0,239.0
BR0028,5,396.0,295.0,229.0
BR0028,5,400.0,300.0,245.0
BR0028,5,400.0,300.0,229.0
BR0028,5,400.0,300.0,224.0
BR0028,5,396.0,295.0,242.0
BR0028,5,396.0,295.0,239.0
BR0028,5,391.0,292.0,239.0
BR0028,5,393.0,294.0,236.0
BR0028,5,400.0,300.0,234.0
BR0028,5,400.0,299.0,224.0
BR0029,5,390.0,292.0,195.0
BR0029,5,400.0,300.0,194.0
BR0029,5,390.0,292.0,191.0
BR0029,5,400.0,300.0,183.0
BR0029,5,394.0,295.0,189.0
BR0029,5,396.0,295.0,194.0
BR0029,5,398.0,297.0,194.0
BR0029,5,398.0,297.0,179.0
BR0029,5,394.0,293.0,189.0
BR0029,5,391.0,292.0,198.0
BR0029,5,398.0,297.0,189.0
BR0029,5,396.0,295.0,181.0
BR0029,5,400.0,300.0,188.0
BR0029,5,398.0,297.0,184.0
BR0029,5,400.0,300.0,183.0
BR0029,5,396.0,295.0,184.0
BR0029,5,394.0,295.0,194.0
BR0029,5,396.0,295.0,189.0
BR0029,5,400.0,298.0,182.0
BR0029,5,400.0,300.0,178.0
BR0030,5,390.0,292.0,195.0
BR0030,5,400.0,300.0,194.0
BR0030,5,390.0,292.0,182.0
BR0030,5,390.0,292.0,191.0
BR0030,5,400.0,300.0,183.0
BR0030,5,394.0,295.0,189.0
BR0030,5,396.0,295.0,194.0
BR0030,5,398.0,297.0,194.0
BR0030,5,398.0,297.0,179.0
BR0030,5,394.0,293.0,189.0
BR0030,5,391.0,292.0,198.0
BR0030,5,398.0,297.0,189.0
BR0030,5,398.0,297.0,199.0
BR0030,5,400.0,300.0,173.0
BR0030,5,396.0,295.0,181.0
BR0030,5,396.0,295.0,179.0
BR0030,5,400.0,300.0,188.0
BR0030,5,398.0,297.0,184.0
BR0030,5,400.0,300.0,183.0
BR0030,5,396.0,295.0,184.0
BR0030,5,394.0,295.0,194.0
BR0030,5,395.0,294.0,180.0
BR0030,5,400.0,300.0,199.0
BR0030,5,396.0,295.0,189.0
BR0030,5,400.0,298.0,182.0
BR0030,5,400.0,300.0,178.0
BR0030,5,390.0,292.0,185.0
BR0031,5,390.0,292.0,195.0
BR0031,5,400.0,300.0,194.0
BR0031,5,390.0,292.0,191.0
BR0031,5,400.0,300.0,183.0
BR0031,5,394.0,295.0,189.0
BR0031,5,396.0,295.0,194.0
BR0031,5,398.0,297.0,194.0
BR0031,5,398.0,297.0,179.0
BR0031,5,394.0,293.0,189.0
BR0031,5,398.0,297.0,189.0
BR0031,5,396.0,295.0,181.0
BR0031,5,396.0,295.0,179.0
BR0031,5,400.0,300.0,188.0
BR0031,5,398.0,297.0,184.0
BR0031,5,400.0,300.0,183.0
BR0031,5,396.0,295.0,184.0
BR0031,5,394.0,295.0,194.0
BR0031,5,396.0,295.0,189.0
BR0031,5,400.0,298.0,182.0
BR0031,5,400.0,300.0,178.0
BR0031,5,390.0,292.0,185.0
BR0032,5,394.0,295.0,177.0
BR0032,5,390.0,292.0,182.0
BR0032,5,400.0,300.0,183.0
BR0032,5,398.0,297.0,179.0
BR0032,5,400.0,300.0,168.0
BR0032,5,400.0,300.0,173.0
BR0032,5,396.0,295.0,181.0
BR0032,5,396.0,295.0,179.0
BR0032,5,398.0,297.0,184.0
BR0032,5,400.0,300.0,183.0
BR0032,5,396.0,295.0,169.0
BR0032,5,390.0,292.0,177.0
BR0032,5,396.0,295.0,184.0
BR0032,5,398.0,297.0,174.0
BR0032,5,396.0,295.0,174.0
BR0032,5,394.0,295.0,173.0
BR0032,5,395.0,294.0,180.0
BR0032,5,400.0,298.0,182.0
BR0032,5,396.0,295.0,172.0
BR0032,5,400.0,300.0,178.0
BR0033,5,400.0,300.0,194.0
BR0033,5,390.0,292.0,211.0
BR0033,5,398.0,297.0,194.0
BR0033,5,390.0,292.0,212.0
BR0033,5,398.0,297.0,199.0
BR0033,5,400.0,298.0,204.0
BR0033,5,396.0,295.0,209.0
BR0033,5,396.0,295.0,211.0
BR0033,5,400.0,300.0,204.0
BR0033,5,390.0,292.0,202.0
BR0033,5,396.0,295.0,204.0
BR0033,5,400.0,300.0,199.0
BR0033,5,398.0,297.0,209.0
BR0033,5,396.0,295.0,202.0
BR0033,5,393.0,294.0,201.0
BR0033,5,398.0,297.0,204.0
BR0034,5,393.0,258.0,204.0
BR0034,5,393.0,258.0,209.0
BR0034,5,400.0,265.0,194.0
BR0034,5,389.0,256.0,192.0
BR0034,5,400.0,265.0,204.0
BR0034,5,393.0,258.0,189.0
BR0034,5,393.0,258.0,194.0
BR0034,5,400.0,265.0,183.0
BR0034,5,393.0,258.0,199.0
BR0034,5,389.0,256.0,207.0
BR0034,5,400.0,265.0,209.0
BR0035,5,400.0,299.0,234.0
BR0035,5,398.0,297.0,237.0
BR0035,5,398.0,297.0,229.0
BR0035,5,398.0,297.0,239.0
BR0035,5,400.0,300.0,245.0
BR0035,5,400.0,300.0,229.0
BR0035,5,400.0,300.0,224.0
BR0035,5,396.0,295.0,242.0
BR0035,5,396.0,295.0,239.0
BR0035,5,391.0,292.0,239.0
BR0035,5,393.0,294.0,236.0
BR0035,5,400.0,300.0,234.0
BR0036,5,394.0,295.0,177.0
BR0036,5,390.0,292.0,182.0
BR0036,5,400.0,300.0,183.0
BR0036,5,394.0,295.0,189.0
BR0036,5,398.0,297.0,179.0
BR0036,5,400.0,300.0,168.0
BR0036,5,394.0,293.0,189.0
BR0036,5,398.0,297.0,189.0
BR0036,5,400.0,300.0,173.0
BR0036,5,396.0,295.0,181.0
BR0036,5,396.0,295.0,179.0
BR0036,5,400.0,300.0,188.0
BR0036,5,398.0,297.0,184.0
BR0036,5,400.0,300.0,183.0
BR0036,5,390.0,292.0,177.0
BR0036,5,396.0,295.0,184.0
BR0036,5,398.0,297.0,174.0
BR0036,5,396.0,295.0,174.0
BR0036,5,394.0,295.0,173.0
BR0036,5,395.0,294.0,180.0
BR0036,5,396.0,295.0,189.0
BR0036,5,400.0,298.0,182.0
BR0036,5,400.0,300.0,178.0
BR0036,5,390.0,292.0,185.0
BR0037,5,393.0,258.0,278.0
BR0037,5,400.0,265.0,265.0
BR0037,5,400.0,265.0,255.0
BR0037,5,393.0,258.0,268.0
BR0037,5,400.0,265.0,260.0
BR0037,5,400.0,265.0,275.0
BR0037,5,400.0,265.0,270.0
BR0037,5,403.0,265.0,270.0
BR0037,5,403.0,265.0,275.0
BR0037,5,403.0,265.0,260.0
BR0038,5,389.0,256.0,261.0
BR0038,5,400.0,265.0,265.0
BR0038,5,400.0,265.0,255.0
BR0038,5,393.0,258.0,268.0
BR0038,5,393.0,258.0,263.0
BR0038,5,400.0,265.0,260.0
BR0038,5,393.0,258.0,258.0
BR0038,5,390.0,262.0,255.0
BR0038,5,400.0,265.0,250.0
BR0038,5,403.0,265.0,260.0
BR0038,5,400.0,265.0,245.0
BR0039,5,393.0,258.0,278.0
BR0039,5,400.0,265.0,265.0
BR0039,5,400.0,265.0,255.0
BR0039,5,393.0,258.0,268.0
BR0039,5,400.0,265.0,260.0
BR0039,5,400.0,265.0,275.0
BR0039,5,400.0,265.0,270.0
BR0039,5,403.0,265.0,270.0
BR0039,5,403.0,265.0,275.0
BR0039,5,403.0,265.0,260.0
BR0040,5,389.0,256.0,261.0
BR0040,5,400.0,265.0,265.0
BR0040,5,400.0,265.0,255.0
BR0040,5,393.0,258.0,268.0
BR0040,5,393.0,258.0,263.0
BR0040,5,400.0,265.0,260.0
BR0040,5,393.0,258.0,258.0
BR0040,5,390.0,262.0,255.0
BR0040,5,400.0,265.0,250.0
BR0040,5,403.0,265.0,260.0
BR0040,5,400.0,265.0,245.0
BR0041,5,389.0,256.0,261.0
BR0041,5,400.0,265.0,265.0
BR0041,5,400.0,265.0,255.0
BR0041,5,393.0,258.0,268.0
BR0041,5,393.0,258.0,263.0
BR0041,5,400.0,265.0,260.0
BR0041,5,393.0,258.0,258.0
BR0041,5,390.0,262.0,255.0
BR0041,5,400.0,265.0,250.0
BR0041,5,403.0,265.0,260.0
BR0041,5,400.0,265.0,245.0
BR0042,5,389.0,256.0,217.0
BR0042,5,400.0,265.0,219.0
BR0042,5,400.0,265.0,204.0
BR0042,5,389.0,256.0,222.0
BR0042,5,393.0,258.0,219.0
BR0042,5,393.0,258.0,214.0
BR0042,5,400.0,265.0,214.0
BR0042,5,400.0,265.0,209.0
BR0043,5,393.0,258.0,164.0
BR0043,5,390.0,262.0,154.0
BR0043,5,400.0,265.0,158.0
BR0044,5,393.0,258.0,164.0
BR0044,5,390.0,262.0,154.0
BR0044,5,400.0,265.0,158.0
BR0045,5,385.0,192.0,162.0
BR0046,5,393.0,258.0,164.0
BR0046,5,390.0,262.0,154.0
BR0046,5,400.0,265.0,158.0
BR0047,5,393.0,258.0,164.0
BR0047,5,390.0,262.0,154.0
BR0047,5,400.0,265.0,158.0
BR0048,5,389.0,256.0,261.0
BR0048,5,400.0,265.0,265.0
BR0048,5,400.0,265.0,255.0
BR0048,5,393.0,258.0,268.0
BR0048,5,393.0,258.0,254.0
BR0048,5,393.0,258.0,263.0
BR0048,5,400.0,265.0,260.0
BR0048,5,388.0,255.0,255.0
BR0048,5,393.0,258.0,258.0
BR0048,5,393.0,258.0,249.0
BR0048,5,400.0,265.0,240.0
BR0048,5,390.0,262.0,255.0
BR0048,5,390.0,262.0,245.0
BR0048,5,400.0,265.0,250.0
BR0048,5,403.0,265.0,260.0
BR0048,5,400.0,265.0,245.0
BR0048,5,400.0,265.0,240.0
BR0049,5,393.0,258.0,278.0
BR0049,5,400.0,265.0,265.0
BR0049,5,400.0,265.0,255.0
BR0049,5,393.0,258.0,268.0
BR0049,5,393.0,258.0,263.0
BR0049,5,400.0,265.0,260.0
BR0049,5,400.0,265.0,275.0
BR0049,5,400.0,265.0,270.0
BR0049,5,403.0,265.0,270.0
BR0049,5,393.0,258.0,258.0
BR0049,5,390.0,262.0,255.0
BR0049,5,403.0,265.0,275.0
BR0049,5,400.0,265.0,250.0
BR0049,5,403.0,265.0,260.0
BR0050,5,393.0,258.0,234.0
BR0050,5,390.0,262.0,238.0
BR0050,5,390.0,262.0,228.0
BR0050,5,400.0,265.0,224.0
BR0050,5,400.0,265.0,229.0
BR0050,5,388.0,255.0,245.0
BR0050,5,393.0,258.0,249.0
BR0050,5,400.0,265.0,240.0
BR0050,5,393.0,258.0,239.0
BR0050,5,400.0,255.0,240.0
BR0050,5,390.0,262.0,236.0
BR0050,5,400.0,265.0,234.0
BR0050,5,390.0,262.0,245.0
BR0050,5,393.0,258.0,244.0
BR0050,5,400.0,265.0,245.0
BR0050,5,400.0,265.0,240.0
BR0051,5,390.0,262.0,238.0
BR0051,5,400.0,265.0,255.0
BR0051,5,393.0,258.0,254.0
BR0051,5,400.0,265.0,260.0
BR0051,5,388.0,255.0,255.0
BR0051,5,393.0,258.0,258.0
BR0051,5,393.0,258.0,249.0
BR0051,5,400.0,265.0,240.0
BR0051,5,390.0,262.0,255.0
BR0051,5,400.0,255.0,240.0
BR0051,5,400.0,265.0,234.0
BR0051,5,390.0,262.0,245.0
BR0051,5,400.0,265.0,250.0
BR0051,5,393.0,258.0,244.0
BR0051,5,403.0,265.0,260.0
BR0051,5,400.0,265.0,245.0
BR0051,5,400.0,265.0,240.0
BR0052,5,389.0,256.0,261.0
BR0052,5,400.0,265.0,265.0
BR0052,5,400.0,265.0,255.0
BR0052,5,393.0,258.0,268.0
BR0052,5,393.0,258.0,254.0
BR0052,5,393.0,258.0,263.0
BR0052,5,400.0,265.0,260.0
BR0052,5,388.0,255.0,255.0
BR0052,5,393.0,258.0,258.0
BR0052,5,393.0,258.0,249.0
BR0052,5,400.0,265.0,240.0
BR0052,5,390.0,262.0,255.0
BR0052,5,390.0,262.0,245.0
BR0052,5,400.0,265.0,250.0
BR0052,5,403.0,265.0,260.0
BR0052,5,400.0,265.0,245.0
BR0052,5,400.0,265.0,240.0
BR0053,5,393.0,258.0,234.0
BR0053,5,390.0,262.0,238.0
BR0053,5,390.0,262.0,228.0
BR0053,5,400.0,265.0,224.0
BR0053,5,400.0,265.0,229.0
BR0053,5,388.0,255.0,245.0
BR0053,5,393.0,258.0,249.0
BR0053,5,400.0,265.0,240.0
BR0053,5,393.0,258.0,239.0
BR0053,5,400.0,255.0,240.0
BR0053,5,390.0,262.0,236.0
BR0053,5,400.0,265.0,234.0
BR0053,5,390.0,262.0,245.0
BR0053,5,393.0,258.0,244.0
BR0053,5,400.0,265.0,245.0
BR0053,5,400.0,265.0,240.0
BR0054,5,393.0,258.0,278.0
BR0054,5,400.0,265.0,265.0
BR0054,5,400.0,265.0,255.0
BR0054,5,393.0,258.0,268.0
BR0054,5,393.0,258.0,263.0
BR0054,5,400.0,265.0,260.0
BR0054,5,400.0,265.0,275.0
BR0054,5,400.0,265.0,270.0
BR0054,5,403.0,265.0,270.0
BR0054,5,393.0,258.0,258.0
BR0054,5,390.0,262.0,255.0
BR0054,5,403.0,265.0,275.0
BR0054,5,400.0,265.0,250.0
BR0054,5,403.0,265.0,260.0
BR0055,5,389.0,256.0,261.0
