caja_id,alto,ancho,largo,utilizacion,cantidad_cajas_pallet
082c1cdb42b1abd201403ca33ca11ef0,189.0,272.8,344.7,0.8317301183333333,72.0
082c1cdb42b1abd201403ca33ca11ef0,207.9,248.0,383.0,0.8182871333333334,64.0
082c1cdb42b1abd201403ca33ca11ef0,207.9,272.8,344.7,0.8095320727407408,64.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,223.2,344.7,0.7758936877083332,90.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,248.0,383.0,0.760877475,72.0
082c1cdb42b1abd201403ca33ca11ef0,189.0,248.0,344.7,0.758791975,72.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,272.8,344.7,0.7527366548333332,72.0
082c1cdb42b1abd201403ca33ca11ef0,207.9,248.0,344.7,0.7385405755555555,64.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,248.0,344.7,0.6867258024999999,72.0
082c1cdb42b1abd201403ca33ca11ef0,189.0,223.2,421.3,0.5212305427083334,45.0
082c1cdb42b1abd201403ca33ca11ef0,207.9,223.2,421.3,0.507319420462963,40.0
082c1cdb42b1abd201403ca33ca11ef0,189.0,272.8,421.3,0.5056740908333335,36.0
082c1cdb42b1abd201403ca33ca11ef0,207.9,272.8,421.3,0.4921781547407408,32.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,223.2,421.3,0.4717267373958334,45.0
082c1cdb42b1abd201403ca33ca11ef0,189.0,248.0,421.3,0.4613292625,36.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,272.8,421.3,0.4576477575833333,36.0
082c1cdb42b1abd201403ca33ca11ef0,207.9,248.0,421.3,0.44901684555555565,32.0
082c1cdb42b1abd201403ca33ca11ef0,170.1,248.0,421.3,0.41751457374999995,36.0
0835ff365412a67b720a19713ec250f3,278.0,286.0,386.0,0.937728,48.0
0835ff365412a67b720a19713ec250f3,305.8,286.0,386.0,0.8568706666666668,40.0
0835ff365412a67b720a19713ec250f3,250.2,286.0,386.0,0.8472111999999999,48.0
0835ff365412a67b720a19713ec250f3,278.0,257.4,386.0,0.8471232,48.0
0835ff365412a67b720a19713ec250f3,278.0,286.0,347.4,0.8463231999999999,48.0
0835ff365412a67b720a19713ec250f3,305.8,257.4,386.0,0.7740784333333333,40.0
0835ff365412a67b720a19713ec250f3,305.8,286.0,347.4,0.7733474148148148,40.0
0835ff365412a67b720a19713ec250f3,278.0,314.6,386.0,0.7712496000000001,36.0
0835ff365412a67b720a19713ec250f3,250.2,257.4,386.0,0.76535228,48.0
0835ff365412a67b720a19713ec250f3,250.2,286.0,347.4,0.7646295022222221,48.0
0835ff365412a67b720a19713ec250f3,278.0,257.4,347.4,0.76455008,48.0
0835ff365412a67b720a19713ec250f3,305.8,314.6,386.0,0.7047471750000001,30.0
0835ff365412a67b720a19713ec250f3,305.8,257.4,347.4,0.6986253335185185,40.0
0835ff365412a67b720a19713ec250f3,250.2,314.6,386.0,0.69680259,36.0
0835ff365412a67b720a19713ec250f3,278.0,314.6,347.4,0.69607224,36.0
0835ff365412a67b720a19713ec250f3,250.2,257.4,347.4,0.6907497597777777,48.0
0835ff365412a67b720a19713ec250f3,305.8,314.6,347.4,0.6360521220833334,30.0
0835ff365412a67b720a19713ec250f3,250.2,314.6,347.4,0.6288819334999999,36.0
0835ff365412a67b720a19713ec250f3,278.0,286.0,424.6,0.5145664,24.0
0835ff365412a67b720a19713ec250f3,305.8,286.0,424.6,0.47019695925925925,20.0
0835ff365412a67b720a19713ec250f3,250.2,286.0,424.6,0.4648964488888889,24.0
0835ff365412a67b720a19713ec250f3,278.0,257.4,424.6,0.46484816,24.0
0835ff365412a67b720a19713ec250f3,305.8,257.4,424.6,0.42476576657407406,20.0
0835ff365412a67b720a19713ec250f3,278.0,314.6,424.6,0.42321348000000003,18.0
0835ff365412a67b720a19713ec250f3,250.2,257.4,424.6,0.41997740011111107,24.0
0835ff365412a67b720a19713ec250f3,305.8,314.6,424.6,0.38672111395833336,15.0
0835ff365412a67b720a19713ec250f3,250.2,314.6,424.6,0.38236162325000006,18.0
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,386.0,0.9040826666666665,80.0
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,386.0,0.898656,72.0
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,386.0,0.8743445333333334,64.0
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,386.0,0.8167287333333332,80.0
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,347.4,0.8159574370370369,80.0
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,386.0,0.8118263999999998,72.0
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,347.4,0.8110597333333333,72.0
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,386.0,0.7898639466666666,64.0
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,347.4,0.7891180207407407,64.0
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,386.0,0.74357745,60.0
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,386.0,0.7391142,54.0
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,347.4,0.7371183062962962,80.0
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,347.4,0.7326938266666667,72.0
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,386.0,0.71911884,48.0
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,347.4,0.7128721579259257,64.0
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,347.4,0.6710974258333333,60.0
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,347.4,0.6670692300000001,54.0
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,347.4,0.6490229126666667,48.0
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,424.6,0.4961039481481481,40.0
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,424.6,0.4931261333333334,36.0
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,424.6,0.479785522962963,32.0
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,424.6,0.44816958018518516,40.0
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,424.6,0.4454794866666667,36.0
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,424.6,0.4334278677037037,32.0
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,424.6,0.40802873708333337,30.0
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,424.6,0.405579585,27.0
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,424.6,0.3946073836666667,24.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,380.0,0.9200995555555556,80.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,380.0,0.8927452444444444,64.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,380.0,0.8903844444444444,70.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,380.0,0.8639135555555554,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,380.0,0.8362986666666666,60.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,342.0,0.8304488296296296,80.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,380.0,0.8144124444444443,64.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,380.0,0.8114357333333332,48.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,342.0,0.8057598103703704,64.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,342.0,0.803629037037037,70.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,380.0,0.7881105555555555,56.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,342.0,0.7797373629629628,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,342.0,0.7548131555555556,60.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,380.0,0.7402373333333335,48.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,342.0,0.7350594370370369,64.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,342.0,0.7323727644444444,48.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,342.0,0.7113202962962963,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,342.0,0.6681116444444445,48.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,418.0,0.5048751407407408,40.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,418.0,0.4898653392592592,32.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,418.0,0.4885699259259259,35.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,418.0,0.474044874074074,28.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,418.0,0.4588920888888889,30.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,418.0,0.4468827259259259,32.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,418.0,0.4452493511111111,24.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,418.0,0.4324504074074074,28.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,418.0,0.4061815111111111,24.0
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,386.0,0.94424,80.0
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,386.0,0.9407669333333332,88.0
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,386.0,0.9299136000000001,72.0
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,386.0,0.8530059999999998,80.0
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,347.4,0.8522004444444443,80.0
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,386.0,0.8498685066666667,88.0
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,347.4,0.8490659140740741,88.0
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,386.0,0.84006384,72.0
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,347.4,0.8392705066666667,72.0
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,386.0,0.7766055000000002,60.0
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,386.0,0.77374902,66.0
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,347.4,0.7698594555555555,80.0
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,347.4,0.7670277885925925,88.0
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,386.0,0.76482252,54.0
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,347.4,0.7581788293333332,72.0
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,347.4,0.7009060750000001,60.0
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,347.4,0.6983280296666665,66.0
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,347.4,0.690271638,54.0
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,424.6,0.5181397777777779,40.0
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,424.6,0.5162339762962963,44.0
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,424.6,0.5102783466666666,36.0
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,424.6,0.46807627222222226,40.0
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,424.6,0.46635461237037035,44.0
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,424.6,0.4609744253333334,36.0
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,424.6,0.42615246250000005,30.0
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,424.6,0.42458500516666664,33.0
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,424.6,0.41968670100000005,27.0
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,379.0,0.8428567453703704,40.0
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,379.0,0.8196763074074075,32.0
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,379.0,0.7616029296296295,40.0
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,341.1,0.7607377976851852,40.0
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,379.0,0.7469808518518518,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,379.0,0.7406571525925927,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,341.1,0.7398158137037038,32.0
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,379.0,0.6930829208333333,30.0
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,341.1,0.6874004848148149,40.0
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,379.0,0.6749697481481481,32.0
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,341.1,0.6742030259259261,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,379.0,0.6740215966666668,24.0
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,341.1,0.6684954402962963,32.0
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,341.1,0.6255563329166667,30.0
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,379.0,0.6142439666666667,24.0
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,341.1,0.609207914074074,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,341.1,0.6083521403333335,24.0
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,341.1,0.5543986033333335,24.0
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,416.9,0.46248784652777775,20.0
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,416.9,0.44976840055555556,16.0
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,416.9,0.41790268722222224,20.0
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,416.9,0.40987933888888883,16.0
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,416.9,0.4064094324444444,16.0
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,416.9,0.38030475437499994,15.0
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,416.9,0.37036579111111106,16.0
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,416.9,0.3698455265,12.0
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,416.9,0.337044665,12.0
125888817c4da192ce9335454b8d4432,243.9,281.0,379.0,0.9314286236111113,56.0
125888817c4da192ce9335454b8d4432,271.0,281.0,379.0,0.8835810833333333,48.0
125888817c4da192ce9335454b8d4432,243.9,252.9,379.0,0.8414865468981482,56.0
125888817c4da192ce9335454b8d4432,243.9,281.0,341.1,0.8406801793055556,56.0
125888817c4da192ce9335454b8d4432,298.1,281.0,379.0,0.8073289791666668,40.0
125888817c4da192ce9335454b8d4432,271.0,252.9,379.0,0.7982593361111111,48.0
125888817c4da192ce9335454b8d4432,271.0,281.0,341.1,0.7974943916666668,48.0
125888817c4da192ce9335454b8d4432,243.9,309.1,379.0,0.7660280252430556,42.0
125888817c4da192ce9335454b8d4432,243.9,252.9,341.1,0.7595010966990742,56.0
125888817c4da192ce9335454b8d4432,298.1,252.9,379.0,0.7293704076388889,40.0
125888817c4da192ce9335454b8d4432,298.1,281.0,341.1,0.7286714770833334,40.0
125888817c4da192ce9335454b8d4432,271.0,309.1,379.0,0.7266771229166668,36.0
125888817c4da192ce9335454b8d4432,271.0,252.9,341.1,0.7204854830555556,48.0
125888817c4da192ce9335454b8d4432,243.9,309.1,341.1,0.6913944464340279,42.0
125888817c4da192ce9335454b8d4432,298.1,309.1,379.0,0.6639656630208334,30.0
125888817c4da192ce9335454b8d4432,298.1,252.9,341.1,0.6583083550694445,40.0
125888817c4da192ce9335454b8d4432,271.0,309.1,341.1,0.6558774752083334,36.0
125888817c4da192ce9335454b8d4432,298.1,309.1,341.1,0.5992759493229168,30.0
125888817c4da192ce9335454b8d4432,243.9,281.0,416.9,0.5110885339583334,28.0
125888817c4da192ce9335454b8d4432,271.0,281.0,416.9,0.48483388749999995,24.0
125888817c4da192ce9335454b8d4432,243.9,252.9,416.9,0.4617359985486111,28.0
125888817c4da192ce9335454b8d4432,298.1,281.0,416.9,0.44299324062500006,20.0
125888817c4da192ce9335454b8d4432,271.0,252.9,416.9,0.43801659458333325,24.0
125888817c4da192ce9335454b8d4432,243.9,309.1,416.9,0.42033080202604167,21.0
125888817c4da192ce9335454b8d4432,298.1,252.9,416.9,0.40021623010416674,20.0
125888817c4da192ce9335454b8d4432,271.0,309.1,416.9,0.39873838531250005,18.0
125888817c4da192ce9335454b8d4432,298.1,309.1,416.9,0.36432768835937507,15.0
1333ec917a8a6111a3fac88649307892,240.9,287.0,380.0,0.941815875,56.0
1333ec917a8a6111a3fac88649307892,197.1,287.0,380.0,0.888459,64.0
1333ec917a8a6111a3fac88649307892,219.0,287.0,380.0,0.85960875,56.0
1333ec917a8a6111a3fac88649307892,240.9,258.3,380.0,0.8508053847222222,56.0
1333ec917a8a6111a3fac88649307892,240.9,287.0,342.0,0.8500492000000001,56.0
1333ec917a8a6111a3fac88649307892,197.1,258.3,380.0,0.8026045444444444,64.0
1333ec917a8a6111a3fac88649307892,197.1,287.0,342.0,0.8018911999999999,64.0
1333ec917a8a6111a3fac88649307892,219.0,258.3,380.0,0.7765421805555556,56.0
1333ec917a8a6111a3fac88649307892,219.0,287.0,342.0,0.775852,56.0
1333ec917a8a6111a3fac88649307892,240.9,315.7,380.0,0.7746197739583334,42.0
1333ec917a8a6111a3fac88649307892,240.9,258.3,342.0,0.7679063985185186,56.0
1333ec917a8a6111a3fac88649307892,197.1,315.7,380.0,0.7307350916666667,48.0
1333ec917a8a6111a3fac88649307892,197.1,258.3,342.0,0.7244020503703703,64.0
1333ec917a8a6111a3fac88649307892,219.0,315.7,380.0,0.7070064895833333,42.0
1333ec917a8a6111a3fac88649307892,219.0,258.3,342.0,0.7008790962962963,56.0
1333ec917a8a6111a3fac88649307892,240.9,315.7,342.0,0.6991440011111112,42.0
1333ec917a8a6111a3fac88649307892,197.1,315.7,342.0,0.6595352622222223,48.0
1333ec917a8a6111a3fac88649307892,219.0,315.7,342.0,0.6381186777777778,42.0
1333ec917a8a6111a3fac88649307892,240.9,287.0,418.0,0.516791275,28.0
1333ec917a8a6111a3fac88649307892,197.1,287.0,418.0,0.4875134,32.0
1333ec917a8a6111a3fac88649307892,219.0,287.0,418.0,0.47168275,28.0
1333ec917a8a6111a3fac88649307892,240.9,258.3,418.0,0.466852185462963,28.0
1333ec917a8a6111a3fac88649307892,197.1,258.3,418.0,0.44040351925925925,32.0
1333ec917a8a6111a3fac88649307892,219.0,258.3,418.0,0.4261026324074074,28.0
1333ec917a8a6111a3fac88649307892,240.9,315.7,418.0,0.42504777340277783,21.0
1333ec917a8a6111a3fac88649307892,197.1,315.7,418.0,0.4009674605555556,24.0
1333ec917a8a6111a3fac88649307892,219.0,315.7,418.0,0.3879471506944445,21.0
1416893384452893b004453859dc1ae4,239.0,223.2,383.0,0.9244315208333334,70.0
1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.8968412833333332,56.0
1416893384452893b004453859dc1ae4,262.9,223.2,383.0,0.8684246541666665,60.0
1416893384452893b004453859dc1ae4,262.9,272.8,383.0,0.8425059766666666,48.0
1416893384452893b004453859dc1ae4,215.1,223.2,383.0,0.8357009451388889,70.0
1416893384452893b004453859dc1ae4,239.0,223.2,344.7,0.8343406118055554,70.0
1416893384452893b004453859dc1ae4,239.0,248.0,383.0,0.81819325,56.0
1416893384452893b004453859dc1ae4,215.1,272.8,383.0,0.8107589272222222,56.0
1416893384452893b004453859dc1ae4,239.0,272.8,344.7,0.8094391938888889,56.0
1416893384452893b004453859dc1ae4,262.9,223.2,344.7,0.7837919206944444,60.0
1416893384452893b004453859dc1ae4,262.9,248.0,383.0,0.76862285,48.0
1416893384452893b004453859dc1ae4,262.9,272.8,344.7,0.7603991601111111,48.0
1416893384452893b004453859dc1ae4,215.1,223.2,344.7,0.7542573161342593,70.0
1416893384452893b004453859dc1ae4,215.1,248.0,383.0,0.7396598416666665,56.0
1416893384452893b004453859dc1ae4,239.0,248.0,344.7,0.7384558416666666,56.0
1416893384452893b004453859dc1ae4,215.1,272.8,344.7,0.7317460343148147,56.0
1416893384452893b004453859dc1ae4,262.9,248.0,344.7,0.6937163483333334,48.0
1416893384452893b004453859dc1ae4,215.1,248.0,344.7,0.6675759436111111,56.0
1416893384452893b004453859dc1ae4,239.0,223.2,421.3,0.5072612149305555,35.0
1416893384452893b004453859dc1ae4,239.0,272.8,421.3,0.49212168638888887,28.0
1416893384452893b004453859dc1ae4,262.9,223.2,421.3,0.4765286938194444,30.0
1416893384452893b004453859dc1ae4,262.9,272.8,421.3,0.4623063966111111,24.0
1416893384452893b004453859dc1ae4,215.1,223.2,421.3,0.4585722870717593,35.0
1416893384452893b004453859dc1ae4,239.0,248.0,421.3,0.4489653291666667,28.0
1416893384452893b004453859dc1ae4,215.1,272.8,421.3,0.4448859100648148,28.0
1416893384452893b004453859dc1ae4,262.9,248.0,421.3,0.4217646758333334,24.0
1416893384452893b004453859dc1ae4,215.1,248.0,421.3,0.4058718698611111,28.0
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,388.0,0.9834248333333333,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,388.0,0.9571782074074074,64.0
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,388.0,0.8900241833333333,72.0
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,388.0,0.8883824333333333,72.0
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,349.2,0.8875532666666667,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,388.0,0.8646723940740741,64.0
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,349.2,0.863865357037037,64.0
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,388.0,0.808850425,54.0
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,388.0,0.8040084233333333,72.0
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,349.2,0.8032580066666665,72.0
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,349.2,0.8017763066666667,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,388.0,0.7872630155555554,48.0
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,349.2,0.7803776983703703,64.0
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,388.0,0.7320299575,54.0
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,349.2,0.72999767,54.0
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,349.2,0.7256277026666667,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,349.2,0.7105147617777777,48.0
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,349.2,0.660666233,54.0
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,426.8,0.5396482,36.0
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,426.8,0.525245528888889,32.0
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,426.8,0.48839517999999993,36.0
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,426.8,0.48749427999999995,36.0
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,426.8,0.47448354488888894,32.0
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,426.8,0.4438515900000001,27.0
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,426.8,0.441194572,36.0
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,426.8,0.43200563466666664,24.0
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,426.8,0.401696841,27.0
162c41fa859810e889efa37f867819bb,214.0,266.4,355.5,0.8381266962962962,64.0
162c41fa859810e889efa37f867819bb,235.4,266.4,355.5,0.8034230127777777,56.0
162c41fa859810e889efa37f867819bb,214.0,325.6,355.5,0.7632289777777779,48.0
162c41fa859810e889efa37f867819bb,192.6,266.4,355.5,0.7580556637037036,64.0
162c41fa859810e889efa37f867819bb,235.4,325.6,355.5,0.7316265279166667,42.0
162c41fa859810e889efa37f867819bb,214.0,296.0,355.5,0.695912,48.0
162c41fa859810e889efa37f867819bb,192.6,325.6,355.5,0.6903133522222221,48.0
162c41fa859810e889efa37f867819bb,235.4,296.0,355.5,0.66709689375,42.0
162c41fa859810e889efa37f867819bb,192.6,296.0,355.5,0.6294275500000001,48.0
162c41fa859810e889efa37f867819bb,214.0,266.4,434.5,0.5096406518518518,32.0
162c41fa859810e889efa37f867819bb,235.4,266.4,434.5,0.4885383436111111,28.0
162c41fa859810e889efa37f867819bb,214.0,266.4,395.0,0.46435199999999993,32.0
