caja_id,alto,ancho,largo,utilizacion,cantidad_cajas_pallet
0835ff365412a67b720a19713ec250f3,250.2,286.0,386.0,0.9503691555555553,56.0
0835ff365412a67b720a19713ec250f3,278.0,286.0,386.0,0.9029937777777778,48.0
0835ff365412a67b720a19713ec250f3,250.2,257.4,386.0,0.8572850533333333,56.0
0835ff365412a67b720a19713ec250f3,250.2,286.0,347.4,0.8567868866666666,56.0
0835ff365412a67b720a19713ec250f3,305.8,286.0,386.0,0.8261545185185185,40.0
0835ff365412a67b720a19713ec250f3,278.0,257.4,386.0,0.8145498666666666,48.0
0835ff365412a67b720a19713ec250f3,278.0,286.0,347.4,0.8140765333333333,48.0
0835ff365412a67b720a19713ec250f3,250.2,314.6,386.0,0.7825899433333334,42.0
0835ff365412a67b720a19713ec250f3,250.2,257.4,347.4,0.7728687189999999,56.0
0835ff365412a67b720a19713ec250f3,305.8,257.4,386.0,0.7452366444444444,40.0
0835ff365412a67b720a19713ec250f3,305.8,286.0,347.4,0.7448035888888889,40.0
0835ff365412a67b720a19713ec250f3,278.0,314.6,386.0,0.7435782666666668,36.0
0835ff365412a67b720a19713ec250f3,278.0,257.4,347.4,0.7343416399999999,48.0
0835ff365412a67b720a19713ec250f3,250.2,314.6,347.4,0.70552879075,42.0
0835ff365412a67b720a19713ec250f3,305.8,314.6,386.0,0.6803042944444445,30.0
0835ff365412a67b720a19713ec250f3,305.8,257.4,347.4,0.6718536483333332,40.0
0835ff365412a67b720a19713ec250f3,278.0,314.6,347.4,0.67035857,36.0
0835ff365412a67b720a19713ec250f3,305.8,314.6,347.4,0.6133151470833333,30.0
0835ff365412a67b720a19713ec250f3,250.2,286.0,424.6,0.5219757122222222,28.0
0835ff365412a67b720a19713ec250f3,278.0,286.0,424.6,0.49595551111111114,24.0
0835ff365412a67b720a19713ec250f3,250.2,257.4,424.6,0.4708506938333333,28.0
0835ff365412a67b720a19713ec250f3,305.8,286.0,424.6,0.4537527240740742,20.0
0835ff365412a67b720a19713ec250f3,278.0,257.4,424.6,0.44737904666666667,24.0
0835ff365412a67b720a19713ec250f3,250.2,314.6,424.6,0.42982554795833333,21.0
0835ff365412a67b720a19713ec250f3,305.8,257.4,424.6,0.4093098202777778,20.0
0835ff365412a67b720a19713ec250f3,278.0,314.6,424.6,0.40839898166666677,18.0
0835ff365412a67b720a19713ec250f3,305.8,314.6,424.6,0.37364672090277784,15.0
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,386.0,0.9538666666666666,80.0
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,386.0,0.947825511111111,88.0
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,386.0,0.9414664,72.0
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,386.0,0.8604399999999999,80.0
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,347.4,0.85994,80.0
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,386.0,0.8549905466666666,88.0
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,347.4,0.8544937133333332,88.0
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,386.0,0.8492542799999999,72.0
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,347.4,0.84876078,72.0
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,386.0,0.7854700000000001,60.0
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,386.0,0.7804953566666668,66.0
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,347.4,0.7757129999999999,80.0
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,386.0,0.7752588900000001,54.0
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,347.4,0.7708001509999999,88.0
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,347.4,0.7656287309999998,72.0
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,347.4,0.7081252500000002,60.0
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,347.4,0.70364045675,66.0
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,347.4,0.69891962175,54.0
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,424.6,0.5238966666666667,40.0
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,424.6,0.5205786544444444,44.0
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,424.6,0.5170860100000001,36.0
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,424.6,0.4725835,40.0
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,424.6,0.4695904711666667,44.0
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,424.6,0.46643991449999994,36.0
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,424.6,0.4314073750000001,30.0
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,424.6,0.4286751282916667,33.0
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,424.6,0.4257990791250001,27.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,380.0,0.9348019333333334,70.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,380.0,0.9097453866666666,56.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,380.0,0.8786389333333334,80.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,380.0,0.8550877866666666,64.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,380.0,0.8518055000000001,70.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,342.0,0.8427748,70.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,380.0,0.8289736,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,380.0,0.8287934666666668,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,342.0,0.82018496,56.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,342.0,0.7921408000000001,80.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,380.0,0.7789994666666665,64.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,342.0,0.7709081600000001,64.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,342.0,0.767949,70.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,380.0,0.755209,56.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,342.0,0.7473648,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,342.0,0.7472024000000002,56.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,342.0,0.7023104,64.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,342.0,0.680862,56.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,418.0,0.5134145333333334,35.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,418.0,0.4996529066666666,28.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,418.0,0.4825685333333333,40.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,418.0,0.46963370666666665,32.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,418.0,0.467831,35.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,418.0,0.45529120000000006,28.0
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,418.0,0.4551922666666668,28.0
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,418.0,0.42784426666666664,32.0
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,418.0,0.414778,28.0
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,386.0,0.900874074074074,80.0
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,386.0,0.8953628444444444,88.0
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,386.0,0.8890037333333334,72.0
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,386.0,0.8126377777777777,80.0
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,347.4,0.8121655555555556,80.0
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,386.0,0.8076663466666666,88.0
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,347.4,0.8071970133333333,88.0
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,386.0,0.8019300799999999,72.0
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,347.4,0.8014640799999999,72.0
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,386.0,0.7418327777777779,60.0
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,386.0,0.7372945066666668,66.0
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,347.4,0.7326178333333331,80.0
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,386.0,0.7320580400000001,54.0
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,347.4,0.728135936,88.0
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,347.4,0.7229645159999999,72.0
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,347.4,0.6687849583333333,60.0
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,347.4,0.6646935680000001,66.0
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,347.4,0.659972733,54.0
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,424.6,0.4947912962962963,40.0
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,424.6,0.4917643377777777,44.0
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,424.6,0.48827169333333337,36.0
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,424.6,0.44632886111111103,40.0
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,424.6,0.44359837866666674,44.0
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,424.6,0.440447822,36.0
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,424.6,0.4074402986111112,30.0
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,424.6,0.40494772266666673,33.0
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,424.6,0.40207167350000006,27.0
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,379.0,0.8124195138888889,40.0
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,379.0,0.7917610555555555,32.0
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,379.0,0.7329565833333332,40.0
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,341.1,0.7324436708333334,40.0
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,379.0,0.7208483333333333,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,379.0,0.7143187333333334,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,341.1,0.7138188633333334,32.0
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,379.0,0.6689118333333334,30.0
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,341.1,0.6608031949999998,40.0
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,379.0,0.6519025333333333,24.0
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,379.0,0.650342,32.0
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,341.1,0.6498869,32.0
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,341.1,0.6440000840000001,32.0
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,341.1,0.60306311,30.0
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,379.0,0.593516,24.0
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,341.1,0.5877282320000001,24.0
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,341.1,0.5863213200000001,32.0
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,341.1,0.5350893600000001,24.0
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,416.9,0.4461976784722223,20.0
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,416.9,0.43485162388888887,16.0
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,416.9,0.40255498583333327,20.0
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,416.9,0.39590488333333335,16.0
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,416.9,0.3923186913333333,16.0
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,416.9,0.3673802783333333,15.0
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,416.9,0.3580384173333333,12.0
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,416.9,0.35718134,16.0
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,416.9,0.32597132,12.0
125888817c4da192ce9335454b8d4432,243.9,281.0,379.0,0.8948560347222222,56.0
125888817c4da192ce9335454b8d4432,271.0,281.0,379.0,0.8501976388888889,48.0
125888817c4da192ce9335454b8d4432,243.9,252.9,379.0,0.8072412104166666,56.0
125888817c4da192ce9335454b8d4432,243.9,281.0,341.1,0.8067650120833334,56.0
125888817c4da192ce9335454b8d4432,298.1,281.0,379.0,0.7778131828703705,40.0
125888817c4da192ce9335454b8d4432,271.0,252.9,379.0,0.7669552916666665,48.0
125888817c4da192ce9335454b8d4432,271.0,281.0,341.1,0.7665028583333333,48.0
125888817c4da192ce9335454b8d4432,243.9,309.1,379.0,0.7368531442708335,42.0
125888817c4da192ce9335454b8d4432,243.9,252.9,341.1,0.727775127625,56.0
125888817c4da192ce9335454b8d4432,298.1,252.9,379.0,0.7016579548611112,40.0
125888817c4da192ce9335454b8d4432,298.1,281.0,341.1,0.7012440409722224,40.0
125888817c4da192ce9335454b8d4432,271.0,309.1,379.0,0.7000799895833335,36.0
125888817c4da192ce9335454b8d4432,271.0,252.9,341.1,0.6914550175,48.0
125888817c4da192ce9335454b8d4432,243.9,309.1,341.1,0.6643161724062502,42.0
125888817c4da192ce9335454b8d4432,298.1,309.1,379.0,0.6404763081597223,30.0
125888817c4da192ce9335454b8d4432,298.1,252.9,341.1,0.6325856522916669,40.0
125888817c4da192ce9335454b8d4432,271.0,309.1,341.1,0.631163024375,36.0
125888817c4da192ce9335454b8d4432,298.1,309.1,341.1,0.5774268222395834,30.0
125888817c4da192ce9335454b8d4432,243.9,281.0,416.9,0.49147352868055555,28.0
125888817c4da192ce9335454b8d4432,271.0,281.0,416.9,0.4669462097222223,24.0
125888817c4da192ce9335454b8d4432,243.9,252.9,416.9,0.4433536466041666,28.0
125888817c4da192ce9335454b8d4432,298.1,281.0,416.9,0.42719116238425925,20.0
125888817c4da192ce9335454b8d4432,271.0,252.9,416.9,0.42122778291666657,24.0
125888817c4da192ce9335454b8d4432,243.9,309.1,416.9,0.40469505806770834,21.0
125888817c4da192ce9335454b8d4432,298.1,252.9,416.9,0.3853651287152777,20.0
125888817c4da192ce9335454b8d4432,271.0,309.1,416.9,0.38449847739583337,18.0
125888817c4da192ce9335454b8d4432,298.1,309.1,416.9,0.35176289703993063,15.0
1333ec917a8a6111a3fac88649307892,219.0,287.0,380.0,0.9424833333333333,64.0
1333ec917a8a6111a3fac88649307892,240.9,287.0,380.0,0.9049410805555556,56.0
1333ec917a8a6111a3fac88649307892,197.1,287.0,380.0,0.8507482888888888,64.0
1333ec917a8a6111a3fac88649307892,219.0,258.3,380.0,0.850165,64.0
1333ec917a8a6111a3fac88649307892,219.0,287.0,342.0,0.8497,64.0
1333ec917a8a6111a3fac88649307892,240.9,258.3,380.0,0.8163000941666667,56.0
1333ec917a8a6111a3fac88649307892,240.9,287.0,342.0,0.8158536166666666,56.0
1333ec917a8a6111a3fac88649307892,219.0,315.7,380.0,0.77610125,48.0
1333ec917a8a6111a3fac88649307892,197.1,258.3,380.0,0.7674156066666666,64.0
1333ec917a8a6111a3fac88649307892,197.1,287.0,342.0,0.7669958666666666,64.0
1333ec917a8a6111a3fac88649307892,219.0,258.3,342.0,0.76647,64.0
1333ec917a8a6111a3fac88649307892,240.9,315.7,380.0,0.7451865502083334,42.0
1333ec917a8a6111a3fac88649307892,240.9,258.3,342.0,0.735938945,56.0
1333ec917a8a6111a3fac88649307892,197.1,315.7,380.0,0.7005607283333333,48.0
1333ec917a8a6111a3fac88649307892,219.0,315.7,342.0,0.6996975,48.0
1333ec917a8a6111a3fac88649307892,197.1,258.3,342.0,0.6918669199999999,64.0
1333ec917a8a6111a3fac88649307892,240.9,315.7,342.0,0.67182621625,42.0
1333ec917a8a6111a3fac88649307892,197.1,315.7,342.0,0.6315936099999999,48.0
1333ec917a8a6111a3fac88649307892,219.0,287.0,418.0,0.5176333333333333,32.0
1333ec917a8a6111a3fac88649307892,240.9,287.0,418.0,0.49701427222222216,28.0
1333ec917a8a6111a3fac88649307892,197.1,287.0,418.0,0.46725035555555555,32.0
1333ec917a8a6111a3fac88649307892,219.0,258.3,418.0,0.46693,32.0
1333ec917a8a6111a3fac88649307892,240.9,258.3,418.0,0.44833062166666665,28.0
1333ec917a8a6111a3fac88649307892,219.0,315.7,418.0,0.4262525,24.0
1333ec917a8a6111a3fac88649307892,197.1,258.3,418.0,0.4214821466666667,32.0
1333ec917a8a6111a3fac88649307892,240.9,315.7,418.0,0.4092734420833333,21.0
1333ec917a8a6111a3fac88649307892,197.1,315.7,418.0,0.3847639233333333,24.0
1416893384452893b004453859dc1ae4,215.1,223.2,383.0,0.9126393833333334,80.0
1416893384452893b004453859dc1ae4,215.1,272.8,383.0,0.8881112044444445,64.0
1416893384452893b004453859dc1ae4,239.0,223.2,383.0,0.8848804513888889,70.0
1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.861098324074074,56.0
1416893384452893b004453859dc1ae4,262.9,223.2,383.0,0.8324583791666665,60.0
1416893384452893b004453859dc1ae4,215.1,223.2,344.7,0.8227831149999999,80.0
1416893384452893b004453859dc1ae4,262.9,272.8,383.0,0.8100851522222222,48.0
1416893384452893b004453859dc1ae4,215.1,248.0,383.0,0.8091113555555556,64.0
1416893384452893b004453859dc1ae4,215.1,272.8,344.7,0.8006699213333333,64.0
1416893384452893b004453859dc1ae4,239.0,223.2,344.7,0.7977572604166666,70.0
1416893384452893b004453859dc1ae4,239.0,248.0,383.0,0.7845013425925926,56.0
1416893384452893b004453859dc1ae4,239.0,272.8,344.7,0.7763166638888889,56.0
1416893384452893b004453859dc1ae4,262.9,223.2,344.7,0.7504965387499999,60.0
1416893384452893b004453859dc1ae4,262.9,248.0,383.0,0.7380259277777776,48.0
1416893384452893b004453859dc1ae4,262.9,272.8,344.7,0.7303261256666667,48.0
1416893384452893b004453859dc1ae4,215.1,248.0,344.7,0.7294482066666667,64.0
1416893384452893b004453859dc1ae4,239.0,248.0,344.7,0.7072612361111111,56.0
1416893384452893b004453859dc1ae4,262.9,248.0,344.7,0.6653616783333333,48.0
1416893384452893b004453859dc1ae4,215.1,223.2,421.3,0.5012478258333333,40.0
1416893384452893b004453859dc1ae4,215.1,272.8,421.3,0.4877762437777778,32.0
1416893384452893b004453859dc1ae4,239.0,223.2,421.3,0.48600182118055557,35.0
1416893384452893b004453859dc1ae4,239.0,272.8,421.3,0.4729399921296296,28.0
1416893384452893b004453859dc1ae4,262.9,223.2,421.3,0.4572101097916666,30.0
1416893384452893b004453859dc1ae4,262.9,272.8,421.3,0.4449220893888889,24.0
1416893384452893b004453859dc1ae4,215.1,248.0,421.3,0.44438725222222225,32.0
1416893384452893b004453859dc1ae4,239.0,248.0,421.3,0.43087072453703706,28.0
1416893384452893b004453859dc1ae4,262.9,248.0,421.3,0.40534508861111107,24.0
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,388.0,0.9443851666666667,80.0
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,388.0,0.9411675,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,388.0,0.9176785333333333,64.0
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,388.0,0.8518739666666665,80.0
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,349.2,0.8513848,80.0
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,388.0,0.8489715,72.0
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,349.2,0.848484,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,388.0,0.8277834933333333,64.0
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,349.2,0.82730816,64.0
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,388.0,0.777672275,60.0
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,388.0,0.775022625,54.0
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,349.2,0.7679838399999999,80.0
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,349.2,0.7653672000000001,72.0
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,388.0,0.7556801799999999,48.0
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,349.2,0.746265728,64.0
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,349.2,0.70108932,60.0
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,349.2,0.6987006,54.0
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,349.2,0.681262944,48.0
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,426.8,0.5186927666666666,40.0
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,426.8,0.5169255,36.0
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,426.8,0.5040244533333333,32.0
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,426.8,0.4678820466666666,40.0
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,426.8,0.4662879,36.0
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,426.8,0.45465062933333333,32.0
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,426.8,0.427127615,30.0
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,426.8,0.425672325,27.0
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,426.8,0.415048708,24.0
162c41fa859810e889efa37f867819bb,192.6,266.4,355.5,0.8148607649999998,72.0
162c41fa859810e889efa37f867819bb,214.0,266.4,355.5,0.8023693333333332,64.0
162c41fa859810e889efa37f867819bb,235.4,266.4,355.5,0.7703657383333334,56.0
162c41fa859810e889efa37f867819bb,192.6,325.6,355.5,0.74396428875,54.0
162c41fa859810e889efa37f867819bb,214.0,325.6,355.5,0.7325596666666667,48.0
162c41fa859810e889efa37f867819bb,235.4,325.6,355.5,0.7033405254166667,42.0
162c41fa859810e889efa37f867819bb,192.6,296.0,355.5,0.67755493125,54.0
162c41fa859810e889efa37f867819bb,214.0,296.0,355.5,0.6671683333333334,48.0
162c41fa859810e889efa37f867819bb,235.4,296.0,355.5,0.6405574145833333,42.0
162c41fa859810e889efa37f867819bb,192.6,266.4,434.5,0.49646772749999996,36.0
162c41fa859810e889efa37f867819bb,214.0,266.4,434.5,0.488857111111111,32.0
162c41fa859810e889efa37f867819bb,235.4,266.4,434.5,0.4693583786111111,28.0
162c41fa859810e889efa37f867819bb,192.6,325.6,434.5,0.4532728481250001,27.0
162c41fa859810e889efa37f867819bb,192.6,266.4,395.0,0.45194905499999993,36.0
