caja_id,alto,ancho,largo,utilizacion
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,386.0,0.9040826666666665
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,386.0,0.898656
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,386.0,0.8743445333333334
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,386.0,0.8167287333333332
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,347.4,0.8159574370370369
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,386.0,0.8118263999999998
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,347.4,0.8110597333333333
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,386.0,0.7898639466666666
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,347.4,0.7891180207407407
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,386.0,0.74357745
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,386.0,0.7391142
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,347.4,0.7371183062962962
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,347.4,0.7326938266666667
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,386.0,0.71911884
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,347.4,0.7128721579259257
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,347.4,0.6710974258333333
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,347.4,0.6670692300000001
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,347.4,0.6490229126666667
0b72571a5bb7429ce7de424547e8d27d,156.6,286.0,424.6,0.4961039481481481
0b72571a5bb7429ce7de424547e8d27d,174.0,286.0,424.6,0.4931261333333334
0b72571a5bb7429ce7de424547e8d27d,191.4,286.0,424.6,0.479785522962963
0b72571a5bb7429ce7de424547e8d27d,156.6,257.4,424.6,0.44816958018518516
0b72571a5bb7429ce7de424547e8d27d,174.0,257.4,424.6,0.4454794866666667
0b72571a5bb7429ce7de424547e8d27d,191.4,257.4,424.6,0.4334278677037037
0b72571a5bb7429ce7de424547e8d27d,156.6,314.6,424.6,0.40802873708333337
0b72571a5bb7429ce7de424547e8d27d,174.0,314.6,424.6,0.405579585
0b72571a5bb7429ce7de424547e8d27d,191.4,314.6,424.6,0.3946073836666667
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,380.0,0.9200995555555556
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,380.0,0.8927452444444444
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,380.0,0.8903844444444444
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,380.0,0.8639135555555554
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,380.0,0.8362986666666666
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,342.0,0.8304488296296296
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,380.0,0.8144124444444443
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,380.0,0.8114357333333332
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,342.0,0.8057598103703704
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,342.0,0.803629037037037
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,380.0,0.7881105555555555
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,342.0,0.7797373629629628
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,342.0,0.7548131555555556
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,380.0,0.7402373333333335
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,342.0,0.7350594370370369
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,342.0,0.7323727644444444
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,342.0,0.7113202962962963
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,342.0,0.6681116444444445
10c5f9edbe2c87186bcdeb991fe8d902,205.2,226.8,418.0,0.5048751407407408
10c5f9edbe2c87186bcdeb991fe8d902,205.2,277.2,418.0,0.4898653392592592
10c5f9edbe2c87186bcdeb991fe8d902,228.0,226.8,418.0,0.4885699259259259
10c5f9edbe2c87186bcdeb991fe8d902,228.0,277.2,418.0,0.474044874074074
10c5f9edbe2c87186bcdeb991fe8d902,250.8,226.8,418.0,0.4588920888888889
10c5f9edbe2c87186bcdeb991fe8d902,205.2,252.0,418.0,0.4468827259259259
10c5f9edbe2c87186bcdeb991fe8d902,250.8,277.2,418.0,0.4452493511111111
10c5f9edbe2c87186bcdeb991fe8d902,228.0,252.0,418.0,0.4324504074074074
10c5f9edbe2c87186bcdeb991fe8d902,250.8,252.0,418.0,0.4061815111111111
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,386.0,0.94424
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,386.0,0.9407669333333332
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,386.0,0.9299136000000001
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,386.0,0.8530059999999998
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,347.4,0.8522004444444443
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,386.0,0.8498685066666667
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,347.4,0.8490659140740741
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,386.0,0.84006384
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,347.4,0.8392705066666667
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,386.0,0.7766055000000002
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,386.0,0.77374902
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,347.4,0.7698594555555555
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,347.4,0.7670277885925925
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,386.0,0.76482252
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,347.4,0.7581788293333332
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,347.4,0.7009060750000001
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,347.4,0.6983280296666665
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,347.4,0.690271638
116dda17a7b7fb82c62f462ef4a94218,164.0,286.0,424.6,0.5181397777777779
116dda17a7b7fb82c62f462ef4a94218,147.6,286.0,424.6,0.5162339762962963
116dda17a7b7fb82c62f462ef4a94218,180.4,286.0,424.6,0.5102783466666666
116dda17a7b7fb82c62f462ef4a94218,164.0,257.4,424.6,0.46807627222222226
116dda17a7b7fb82c62f462ef4a94218,147.6,257.4,424.6,0.46635461237037035
116dda17a7b7fb82c62f462ef4a94218,180.4,257.4,424.6,0.4609744253333334
116dda17a7b7fb82c62f462ef4a94218,164.0,314.6,424.6,0.42615246250000005
116dda17a7b7fb82c62f462ef4a94218,147.6,314.6,424.6,0.42458500516666664
116dda17a7b7fb82c62f462ef4a94218,180.4,314.6,424.6,0.41968670100000005
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,379.0,0.8428567453703704
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,379.0,0.8196763074074075
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,379.0,0.7616029296296295
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,341.1,0.7607377976851852
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,379.0,0.7469808518518518
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,379.0,0.7406571525925927
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,341.1,0.7398158137037038
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,379.0,0.6930829208333333
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,341.1,0.6874004848148149
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,379.0,0.6749697481481481
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,341.1,0.6742030259259261
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,379.0,0.6740215966666668
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,341.1,0.6684954402962963
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,341.1,0.6255563329166667
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,379.0,0.6142439666666667
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,341.1,0.609207914074074
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,341.1,0.6083521403333335
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,341.1,0.5543986033333335
11b35a29e8327acfb5f714e16d96040c,326.7,268.0,416.9,0.46248784652777775
11b35a29e8327acfb5f714e16d96040c,399.3,268.0,416.9,0.44976840055555556
11b35a29e8327acfb5f714e16d96040c,326.7,241.2,416.9,0.41790268722222224
11b35a29e8327acfb5f714e16d96040c,363.0,268.0,416.9,0.40987933888888883
11b35a29e8327acfb5f714e16d96040c,399.3,241.2,416.9,0.4064094324444444
11b35a29e8327acfb5f714e16d96040c,326.7,294.8,416.9,0.38030475437499994
11b35a29e8327acfb5f714e16d96040c,363.0,241.2,416.9,0.37036579111111106
11b35a29e8327acfb5f714e16d96040c,399.3,294.8,416.9,0.3698455265
11b35a29e8327acfb5f714e16d96040c,363.0,294.8,416.9,0.337044665
125888817c4da192ce9335454b8d4432,243.9,281.0,379.0,0.9314286236111113
125888817c4da192ce9335454b8d4432,271.0,281.0,379.0,0.8835810833333333
125888817c4da192ce9335454b8d4432,243.9,252.9,379.0,0.8414865468981482
125888817c4da192ce9335454b8d4432,243.9,281.0,341.1,0.8406801793055556
125888817c4da192ce9335454b8d4432,298.1,281.0,379.0,0.8073289791666668
125888817c4da192ce9335454b8d4432,271.0,252.9,379.0,0.7982593361111111
125888817c4da192ce9335454b8d4432,271.0,281.0,341.1,0.7974943916666668
125888817c4da192ce9335454b8d4432,243.9,309.1,379.0,0.7660280252430556
125888817c4da192ce9335454b8d4432,243.9,252.9,341.1,0.7595010966990742
125888817c4da192ce9335454b8d4432,298.1,252.9,379.0,0.7293704076388889
125888817c4da192ce9335454b8d4432,298.1,281.0,341.1,0.7286714770833334
125888817c4da192ce9335454b8d4432,271.0,309.1,379.0,0.7266771229166668
125888817c4da192ce9335454b8d4432,271.0,252.9,341.1,0.7204854830555556
125888817c4da192ce9335454b8d4432,243.9,309.1,341.1,0.6913944464340279
125888817c4da192ce9335454b8d4432,298.1,309.1,379.0,0.6639656630208334
125888817c4da192ce9335454b8d4432,298.1,252.9,341.1,0.6583083550694445
125888817c4da192ce9335454b8d4432,271.0,309.1,341.1,0.6558774752083334
125888817c4da192ce9335454b8d4432,298.1,309.1,341.1,0.5992759493229168
125888817c4da192ce9335454b8d4432,243.9,281.0,416.9,0.5110885339583334
125888817c4da192ce9335454b8d4432,271.0,281.0,416.9,0.48483388749999995
125888817c4da192ce9335454b8d4432,243.9,252.9,416.9,0.4617359985486111
125888817c4da192ce9335454b8d4432,298.1,281.0,416.9,0.44299324062500006
125888817c4da192ce9335454b8d4432,271.0,252.9,416.9,0.43801659458333325
125888817c4da192ce9335454b8d4432,243.9,309.1,416.9,0.42033080202604167
125888817c4da192ce9335454b8d4432,298.1,252.9,416.9,0.40021623010416674
125888817c4da192ce9335454b8d4432,271.0,309.1,416.9,0.39873838531250005
125888817c4da192ce9335454b8d4432,298.1,309.1,416.9,0.36432768835937507
1333ec917a8a6111a3fac88649307892,240.9,287.0,380.0,0.941815875
1333ec917a8a6111a3fac88649307892,197.1,287.0,380.0,0.888459
1333ec917a8a6111a3fac88649307892,219.0,287.0,380.0,0.85960875
1333ec917a8a6111a3fac88649307892,240.9,258.3,380.0,0.8508053847222222
1333ec917a8a6111a3fac88649307892,240.9,287.0,342.0,0.8500492000000001
1333ec917a8a6111a3fac88649307892,197.1,258.3,380.0,0.8026045444444444
1333ec917a8a6111a3fac88649307892,197.1,287.0,342.0,0.8018911999999999
1333ec917a8a6111a3fac88649307892,219.0,258.3,380.0,0.7765421805555556
1333ec917a8a6111a3fac88649307892,219.0,287.0,342.0,0.775852
1333ec917a8a6111a3fac88649307892,240.9,315.7,380.0,0.7746197739583334
1333ec917a8a6111a3fac88649307892,240.9,258.3,342.0,0.7679063985185186
1333ec917a8a6111a3fac88649307892,197.1,315.7,380.0,0.7307350916666667
1333ec917a8a6111a3fac88649307892,197.1,258.3,342.0,0.7244020503703703
1333ec917a8a6111a3fac88649307892,219.0,315.7,380.0,0.7070064895833333
1333ec917a8a6111a3fac88649307892,219.0,258.3,342.0,0.7008790962962963
1333ec917a8a6111a3fac88649307892,240.9,315.7,342.0,0.6991440011111112
1333ec917a8a6111a3fac88649307892,197.1,315.7,342.0,0.6595352622222223
1333ec917a8a6111a3fac88649307892,219.0,315.7,342.0,0.6381186777777778
1333ec917a8a6111a3fac88649307892,240.9,287.0,418.0,0.516791275
1333ec917a8a6111a3fac88649307892,197.1,287.0,418.0,0.4875134
1333ec917a8a6111a3fac88649307892,219.0,287.0,418.0,0.47168275
1333ec917a8a6111a3fac88649307892,240.9,258.3,418.0,0.466852185462963
1333ec917a8a6111a3fac88649307892,197.1,258.3,418.0,0.44040351925925925
1333ec917a8a6111a3fac88649307892,219.0,258.3,418.0,0.4261026324074074
1333ec917a8a6111a3fac88649307892,240.9,315.7,418.0,0.42504777340277783
1333ec917a8a6111a3fac88649307892,197.1,315.7,418.0,0.4009674605555556
1333ec917a8a6111a3fac88649307892,219.0,315.7,418.0,0.3879471506944445
1416893384452893b004453859dc1ae4,239.0,223.2,383.0,0.9244315208333334
1416893384452893b004453859dc1ae4,239.0,272.8,383.0,0.8968412833333332
1416893384452893b004453859dc1ae4,262.9,223.2,383.0,0.8684246541666665
1416893384452893b004453859dc1ae4,262.9,272.8,383.0,0.8425059766666666
1416893384452893b004453859dc1ae4,215.1,223.2,383.0,0.8357009451388889
1416893384452893b004453859dc1ae4,239.0,223.2,344.7,0.8343406118055554
1416893384452893b004453859dc1ae4,239.0,248.0,383.0,0.81819325
1416893384452893b004453859dc1ae4,215.1,272.8,383.0,0.8107589272222222
1416893384452893b004453859dc1ae4,239.0,272.8,344.7,0.8094391938888889
1416893384452893b004453859dc1ae4,262.9,223.2,344.7,0.7837919206944444
1416893384452893b004453859dc1ae4,262.9,248.0,383.0,0.76862285
1416893384452893b004453859dc1ae4,262.9,272.8,344.7,0.7603991601111111
1416893384452893b004453859dc1ae4,215.1,223.2,344.7,0.7542573161342593
1416893384452893b004453859dc1ae4,215.1,248.0,383.0,0.7396598416666665
1416893384452893b004453859dc1ae4,239.0,248.0,344.7,0.7384558416666666
1416893384452893b004453859dc1ae4,215.1,272.8,344.7,0.7317460343148147
1416893384452893b004453859dc1ae4,262.9,248.0,344.7,0.6937163483333334
1416893384452893b004453859dc1ae4,215.1,248.0,344.7,0.6675759436111111
1416893384452893b004453859dc1ae4,239.0,223.2,421.3,0.5072612149305555
1416893384452893b004453859dc1ae4,239.0,272.8,421.3,0.49212168638888887
1416893384452893b004453859dc1ae4,262.9,223.2,421.3,0.4765286938194444
1416893384452893b004453859dc1ae4,262.9,272.8,421.3,0.4623063966111111
1416893384452893b004453859dc1ae4,215.1,223.2,421.3,0.4585722870717593
1416893384452893b004453859dc1ae4,239.0,248.0,421.3,0.4489653291666667
1416893384452893b004453859dc1ae4,215.1,272.8,421.3,0.4448859100648148
1416893384452893b004453859dc1ae4,262.9,248.0,421.3,0.4217646758333334
1416893384452893b004453859dc1ae4,215.1,248.0,421.3,0.4058718698611111
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,388.0,0.9834248333333333
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,388.0,0.9571782074074074
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,388.0,0.8900241833333333
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,388.0,0.8883824333333333
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,349.2,0.8875532666666667
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,388.0,0.8646723940740741
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,349.2,0.863865357037037
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,388.0,0.808850425
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,388.0,0.8040084233333333
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,349.2,0.8032580066666665
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,349.2,0.8017763066666667
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,388.0,0.7872630155555554
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,349.2,0.7803776983703703
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,388.0,0.7320299575
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,349.2,0.72999767
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,349.2,0.7256277026666667
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,349.2,0.7105147617777777
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,349.2,0.660666233
161332db17a4c8bcba8a5651098cbe91,189.0,288.0,426.8,0.5396482
161332db17a4c8bcba8a5651098cbe91,207.9,288.0,426.8,0.525245528888889
161332db17a4c8bcba8a5651098cbe91,170.1,288.0,426.8,0.48839517999999993
161332db17a4c8bcba8a5651098cbe91,189.0,259.2,426.8,0.48749427999999995
161332db17a4c8bcba8a5651098cbe91,207.9,259.2,426.8,0.47448354488888894
161332db17a4c8bcba8a5651098cbe91,189.0,316.8,426.8,0.4438515900000001
161332db17a4c8bcba8a5651098cbe91,170.1,259.2,426.8,0.441194572
161332db17a4c8bcba8a5651098cbe91,207.9,316.8,426.8,0.43200563466666664
161332db17a4c8bcba8a5651098cbe91,170.1,316.8,426.8,0.401696841
162c41fa859810e889efa37f867819bb,214.0,266.4,355.5,0.8381266962962962
162c41fa859810e889efa37f867819bb,235.4,266.4,355.5,0.8034230127777777
162c41fa859810e889efa37f867819bb,214.0,325.6,355.5,0.7632289777777779
162c41fa859810e889efa37f867819bb,192.6,266.4,355.5,0.7580556637037036
162c41fa859810e889efa37f867819bb,235.4,325.6,355.5,0.7316265279166667
162c41fa859810e889efa37f867819bb,214.0,296.0,355.5,0.695912
162c41fa859810e889efa37f867819bb,192.6,325.6,355.5,0.6903133522222221
162c41fa859810e889efa37f867819bb,235.4,296.0,355.5,0.66709689375
162c41fa859810e889efa37f867819bb,192.6,296.0,355.5,0.6294275500000001
162c41fa859810e889efa37f867819bb,214.0,266.4,434.5,0.5096406518518518
162c41fa859810e889efa37f867819bb,235.4,266.4,434.5,0.4885383436111111
162c41fa859810e889efa37f867819bb,214.0,266.4,395.0,0.46435199999999993
162c41fa859810e889efa37f867819bb,214.0,325.6,434.5,0.46409751111111114
162c41fa859810e889efa37f867819bb,192.6,266.4,434.5,0.4609517681481481
162c41fa859810e889efa37f867819bb,235.4,266.4,395.0,0.445124925
162c41fa859810e889efa37f867819bb,235.4,325.6,434.5,0.44488097354166667
162c41fa859810e889efa37f867819bb,214.0,296.0,434.5,0.423164
162c41fa859810e889efa37f867819bb,214.0,325.6,395.0,0.42285600000000007
162c41fa859810e889efa37f867819bb,192.6,266.4,395.0,0.4199897999999999
162c41fa859810e889efa37f867819bb,192.6,325.6,434.5,0.4197596238888888
162c41fa859810e889efa37f867819bb,235.4,296.0,434.5,0.40564236562500006
162c41fa859810e889efa37f867819bb,235.4,325.6,395.0,0.40534711875
162c41fa859810e889efa37f867819bb,214.0,296.0,395.0,0.38556
162c41fa859810e889efa37f867819bb,192.6,296.0,434.5,0.382736725
162c41fa859810e889efa37f867819bb,192.6,325.6,395.0,0.38245815000000005
162c41fa859810e889efa37f867819bb,235.4,296.0,395.0,0.3695954062500001
162c41fa859810e889efa37f867819bb,192.6,296.0,395.0,0.34872525
170f5916eaeb0e271ae012eedb1ad645,327.8,286.0,386.0,0.9165640000000002
170f5916eaeb0e271ae012eedb1ad645,268.2,286.0,386.0,0.9058191999999999
170f5916eaeb0e271ae012eedb1ad645,298.0,286.0,386.0,0.8357066666666667
170f5916eaeb0e271ae012eedb1ad645,327.8,257.4,386.0,0.8280041
170f5916eaeb0e271ae012eedb1ad645,327.8,286.0,347.4,0.8272221555555556
170f5916eaeb0e271ae012eedb1ad645,268.2,257.4,386.0,0.8182974799999999
170f5916eaeb0e271ae012eedb1ad645,268.2,286.0,347.4,0.8175247022222221
170f5916eaeb0e271ae012eedb1ad645,298.0,257.4,386.0,0.7549593333333333
170f5916eaeb0e271ae012eedb1ad645,298.0,286.0,347.4,0.7542463703703703
170f5916eaeb0e271ae012eedb1ad645,327.8,314.6,386.0,0.753842925
170f5916eaeb0e271ae012eedb1ad645,327.8,257.4,347.4,0.7472946094444444
170f5916eaeb0e271ae012eedb1ad645,268.2,314.6,386.0,0.7450056899999999
170f5916eaeb0e271ae012eedb1ad645,268.2,257.4,347.4,0.7385341397777776
170f5916eaeb0e271ae012eedb1ad645,298.0,314.6,386.0,0.6873405000000001
170f5916eaeb0e271ae012eedb1ad645,298.0,257.4,347.4,0.6813698629629629
170f5916eaeb0e271ae012eedb1ad645,327.8,314.6,347.4,0.6803622762499999
170f5916eaeb0e271ae012eedb1ad645,268.2,314.6,347.4,0.6723864485
